frequency,num_pairs,continuous/proportionalResident_mean,continuous/proportionalResident_median,continuous/proportionalResident_std,continuous/proportionalResident_mad,continuous/proportionalSwapped_mean,continuous/proportionalSwapped_median,continuous/proportionalSwapped_std,continuous/proportionalSwapped_mad,continuous/resident_mean,continuous/resident_median,continuous/resident_std,continuous/resident_mad,continuous/swapped_mean,continuous/swapped_median,continuous/swapped_std,continuous/swapped_mad,continuous/virtual_mean,continuous/virtual_median,continuous/virtual_std,continuous/virtual_mad,datamgmt/proportionalResident_mean,datamgmt/proportionalResident_median,datamgmt/proportionalResident_std,datamgmt/proportionalResident_mad,datamgmt/proportionalSwapped_mean,datamgmt/proportionalSwapped_median,datamgmt/proportionalSwapped_std,datamgmt/proportionalSwapped_mad,datamgmt/resident_mean,datamgmt/resident_median,datamgmt/resident_std,datamgmt/resident_mad,datamgmt/swapped_mean,datamgmt/swapped_median,datamgmt/swapped_std,datamgmt/swapped_mad,datamgmt/virtual_mean,datamgmt/virtual_median,datamgmt/virtual_std,datamgmt/virtual_mad,ros2listener/proportionalResident_mean,ros2listener/proportionalResident_median,ros2listener/proportionalResident_std,ros2listener/proportionalResident_mad,ros2listener/proportionalSwapped_mean,ros2listener/proportionalSwapped_median,ros2listener/proportionalSwapped_std,ros2listener/proportionalSwapped_mad,ros2listener/resident_mean,ros2listener/resident_median,ros2listener/resident_std,ros2listener/resident_mad,ros2listener/swapped_mean,ros2listener/swapped_median,ros2listener/swapped_std,ros2listener/swapped_mad,ros2listener/virtual_mean,ros2listener/virtual_median,ros2listener/virtual_std,ros2listener/virtual_mad,ros2talker/proportionalResident_mean,ros2talker/proportionalResident_median,ros2talker/proportionalResident_std,ros2talker/proportionalResident_mad,ros2talker/proportionalSwapped_mean,ros2talker/proportionalSwapped_median,ros2talker/proportionalSwapped_std,ros2talker/proportionalSwapped_mad,ros2talker/resident_mean,ros2talker/resident_median,ros2talker/resident_std,ros2talker/resident_mad,ros2talker/swapped_mean,ros2talker/swapped_median,ros2talker/swapped_std,ros2talker/swapped_mad,ros2talker/virtual_mean,ros2talker/virtual_median,ros2talker/virtual_std,ros2talker/virtual_mad,structural/proportionalResident_mean,structural/proportionalResident_median,structural/proportionalResident_std,structural/proportionalResident_mad,structural/proportionalSwapped_mean,structural/proportionalSwapped_median,structural/proportionalSwapped_std,structural/proportionalSwapped_mad,structural/resident_mean,structural/resident_median,structural/resident_std,structural/resident_mad,structural/swapped_mean,structural/swapped_median,structural/swapped_std,structural/swapped_mad,structural/virtual_mean,structural/virtual_median,structural/virtual_std,structural/virtual_mad,influxdb/memusage_mean,influxdb/memusage_median,influxdb/memusage_std,influxdb/memusage_mad,neo4j/memusage_mean,neo4j/memusage_median,neo4j/memusage_std,neo4j/memusage_mad,influxdb/memrss_mean,influxdb/memrss_median,influxdb/memrss_std,influxdb/memrss_mad,neo4j/memrss_mean,neo4j/memrss_median,neo4j/memrss_std,neo4j/memrss_mad,stream/proportionalResident_mean,stream/proportionalResident_median,stream/proportionalResident_std,stream/proportionalResident_mad,stream/proportionalSwapped_mean,stream/proportionalSwapped_median,stream/proportionalSwapped_std,stream/proportionalSwapped_mad,stream/resident_mean,stream/resident_median,stream/resident_std,stream/resident_mad,stream/swapped_mean,stream/swapped_median,stream/swapped_std,stream/swapped_mad,stream/virtual_mean,stream/virtual_median,stream/virtual_std,stream/virtual_mad,ros2/proportionalResident_mean,ros2/proportionalResident_median,ros2/proportionalResident_std,ros2/proportionalResident_mad,ros2/proportionalSwapped_mean,ros2/proportionalSwapped_median,ros2/proportionalSwapped_std,ros2/proportionalSwapped_mad,ros2/resident_mean,ros2/resident_median,ros2/resident_std,ros2/resident_mad,ros2/swapped_mean,ros2/swapped_median,ros2/swapped_std,ros2/swapped_mad,ros2/virtual_mean,ros2/virtual_median,ros2/virtual_std,ros2/virtual_mad,db/memrss_mean,db/memrss_median,db/memrss_std,db/memrss_mad,db/memusage_mean,db/memusage_median,db/memusage_std,db/memusage_mad
20,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,195796387.67213115,195416064.0,1043824.1224723113,569344.0,948834639.7377049,949776384.0,1145286.4009749105,258048.0,77682050.09836066,77303808.0,1063825.6139057393,507904.0,521108026.75409836,522092544.0,1136531.6372546884,131072.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598790076.852459,599396352.0,2200357.251160428,638976.0,1144631027.409836,1145192448.0,2189110.5234472216,827392.0
20,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,154557969.06666666,154556416.0,2917.6564420994277,1536.0,0.0,0.0,0.0,0.0,389115904.0,389115904.0,0.0,0.0,0.0,0.0,0.0,0.0,9163968512.0,9163968512.0,0.0,0.0,152538299.73333332,152538112.0,2856.0934197954507,2048.0,0.0,0.0,0.0,0.0,383242240.0,383242240.0,0.0,0.0,0.0,0.0,0.0,0.0,8942575616.0,8942575616.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,199665390.93333334,199974912.0,1321037.276933776,327680.0,1076483208.5333333,1076465664.0,35276.1918653969,4096.0,80605730.13333334,80687104.0,1274659.8041392274,548864.0,647975731.2,647958528.0,30116.330429446298,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,307096268.79999995,307094528.0,5773.749861894878,3584.0,0.0,0.0,0.0,0.0,772358144.0,772358144.0,0.0,0.0,0.0,0.0,0.0,0.0,18106544128.0,18106544128.0,0.0,0.0,728581461.3333334,728645632.0,1304776.1345686736,548864.0,1276148599.4666667,1276440576.0,1356313.468799173,331776.0
20,20,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,319606818.1333333,319606784.0,2493.8286368667154,2048.0,0.0,0.0,0.0,0.0,854552576.0,854552576.0,0.0,0.0,0.0,0.0,0.0,0.0,17891246080.0,17891246080.0,0.0,0.0,312648345.6,312648704.0,4146.991080739,4096.0,0.0,0.0,0.0,0.0,838418432.0,838418432.0,0.0,0.0,0.0,0.0,0.0,0.0,16644640768.0,16644640768.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,202708923.73333332,201342976.0,2168787.567921388,1114112.0,1100110028.8,1100079104.0,93708.40914399466,4096.0,80948701.86666666,80244736.0,1461203.216467986,1114112.0,669441911.4666667,669429760.0,26025.47970248835,4096.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,632255163.7333333,632255488.0,6640.819717605715,6144.0,0.0,0.0,0.0,0.0,1692971008.0,1692971008.0,0.0,0.0,0.0,0.0,0.0,0.0,34535886848.0,34535886848.0,0.0,0.0,750390613.3333334,749674496.0,1487228.6961704744,1118208.0,1302818952.5333333,1301422080.0,2262495.9770653825,1118208.0
20,30,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,541899946.6666666,541900800.0,2371.081214191911,1024.0,0.0,0.0,0.0,0.0,1445429248.0,1445429248.0,0.0,0.0,0.0,0.0,0.0,0.0,27285110784.0,27285110784.0,0.0,0.0,532791091.2,532791296.0,1975.5595199712798,2048.0,0.0,0.0,0.0,0.0,1422770176.0,1422770176.0,0.0,0.0,0.0,0.0,0.0,0.0,23201120256.0,23201120256.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,210308983.46666667,212447232.0,2987739.2156243334,466944.0,1201080251.7333333,1201065984.0,44853.53255550051,0.0,83936324.26666667,85118976.0,2299651.6981875193,1904640.0,766568038.4,766558208.0,31522.470755782328,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1074691037.8666666,1074692096.0,4346.640734163191,3072.0,0.0,0.0,0.0,0.0,2868199424.0,2868199424.0,0.0,0.0,0.0,0.0,0.0,0.0,50486231040.0,50486231040.0,0.0,0.0,850504362.6666666,851677184.0,2331174.168943302,1904640.0,1411389235.2,1413513216.0,3032592.748179834,466944.0
20,40,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,828064665.6,828065792.0,4029.066675790573,1024.0,0.0,0.0,0.0,0.0,2171039744.0,2171039744.0,0.0,0.0,0.0,0.0,0.0,0.0,36743720960.0,36743720960.0,0.0,0.0,817082675.2,817081344.0,2976.802953460107,1024.0,0.0,0.0,0.0,0.0,2138689536.0,2138689536.0,0.0,0.0,0.0,0.0,0.0,0.0,31162146816.0,31162146816.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,218374621.86666667,221138944.0,4233767.707481873,1306624.0,1304551492.2666667,1304563712.0,42736.83338675999,28672.0,85170380.8,87031808.0,3300738.2413977105,2101248.0,864683076.2666667,864702464.0,36095.149631366454,4096.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1645147340.8000002,1645147136.0,7005.869629250679,2048.0,0.0,0.0,0.0,0.0,4309729280.0,4309729280.0,0.0,0.0,0.0,0.0,0.0,0.0,67905867776.0,67905867776.0,0.0,0.0,949853457.0666666,951734272.0,3336833.391029077,2105344.0,1522926114.1333332,1525702656.0,4276504.540868633,1335296.0
30,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,195788595.2,195416064.0,970246.2540686589,385024.0,950671496.5333333,950642688.0,100408.9160399658,30720.0,77657770.66666667,77291520.0,975750.7589449519,323584.0,522953523.2,522924032.0,35666.66617768625,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600611293.8666667,600215552.0,1011417.4251226382,323584.0,1146460091.7333333,1146058752.0,1070655.1701086247,415744.0
30,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,154044802.09836066,154043392.0,8329.85645675626,6144.0,0.0,0.0,0.0,0.0,388071424.0,388071424.0,0.0,0.0,0.0,0.0,0.0,0.0,8828473344.0,8828473344.0,0.0,0.0,151810685.90163934,151810048.0,3498.4448816815634,2048.0,0.0,0.0,0.0,0.0,381407232.0,381407232.0,0.0,0.0,0.0,0.0,0.0,0.0,9009827840.0,9009827840.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,199779311.21311477,200105984.0,1298890.3299332233,393216.0,1081402351.2131147,1081389056.0,31715.630122025927,0.0,80535484.85245901,80695296.0,1236829.797667163,401408.0,652739768.6557378,652730368.0,22326.57252310592,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,305855488.0,305853440.0,11828.301338437825,8192.0,0.0,0.0,0.0,0.0,769478656.0,769478656.0,0.0,0.0,0.0,0.0,0.0,0.0,17838301184.0,17838301184.0,0.0,0.0,733275253.5081968,733425664.0,1259156.3701902688,401408.0,1281181662.4262295,1281495040.0,1330605.9600552493,393216.0
30,20,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,318246707.2,318248960.0,5457.064998696645,4096.0,0.0,0.0,0.0,0.0,854286336.0,854286336.0,0.0,0.0,0.0,0.0,0.0,0.0,18092331008.0,18092331008.0,0.0,0.0,312179234.1333333,312179712.0,2682.6605025145122,2560.0,0.0,0.0,0.0,0.0,837922816.0,837922816.0,0.0,0.0,0.0,0.0,0.0,0.0,15906410496.0,15906410496.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,203499110.4,203765760.0,2149475.037332014,1935360.0,1101310634.6666667,1101279232.0,75302.78504104515,2048.0,81370862.93333334,81344512.0,1603525.9227038128,1112064.0,670345079.4666667,670339072.0,20058.66065071556,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,630425941.3333333,630428672.0,8139.725501211156,6656.0,0.0,0.0,0.0,0.0,1692209152.0,1692209152.0,0.0,0.0,0.0,0.0,0.0,0.0,33998741504.0,33998741504.0,0.0,0.0,751715942.4000001,751683584.0,1623584.5833545283,1112064.0,1304809745.0666668,1305044992.0,2224777.822373059,1937408.0
30,30,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,543838310.4,543836160.0,6568.173626392702,4096.0,0.0,0.0,0.0,0.0,1448837120.0,1448837120.0,0.0,0.0,0.0,0.0,0.0,0.0,27486736384.0,27486736384.0,0.0,0.0,532839338.6666667,532838400.0,3734.1648791440325,2048.0,0.0,0.0,0.0,0.0,1423032320.0,1423032320.0,0.0,0.0,0.0,0.0,0.0,0.0,23066890240.0,23066890240.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,209662020.26666668,207314944.0,3196432.532944516,786432.0,1203250926.9333334,1203232768.0,52780.631916971244,0.0,82720153.6,81338368.0,2082733.5977966613,786432.0,768309657.6,768303104.0,19826.716865578033,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1076677649.0666666,1076674560.0,10302.338505536734,6144.0,0.0,0.0,0.0,0.0,2871869440.0,2871869440.0,0.0,0.0,0.0,0.0,0.0,0.0,50553626624.0,50553626624.0,0.0,0.0,851029811.2,849641472.0,2102560.3146622395,786432.0,1412912947.2,1410547712.0,3249213.164861487,786432.0
30,40,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,829084791.4666667,829085184.0,3780.5195206912613,3584.0,0.0,0.0,0.0,0.0,2170236928.0,2170236928.0,0.0,0.0,0.0,0.0,0.0,0.0,37213900800.0,37213900800.0,0.0,0.0,818044723.2,818044928.0,8384.557259265292,8192.0,0.0,0.0,0.0,0.0,2139738112.0,2139738112.0,0.0,0.0,0.0,0.0,0.0,0.0,31296315392.0,31296315392.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,220392379.73333332,223006720.0,5459569.794650017,1044480.0,1305149030.4,1305137152.0,38665.12802767644,0.0,86428262.4,87101440.0,5030507.677435737,4280320.0,864714342.4,864710656.0,14362.2577933288,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1647129514.6666667,1647130112.0,12165.076779956553,11776.0,0.0,0.0,0.0,0.0,4309975040.0,4309975040.0,0.0,0.0,0.0,0.0,0.0,0.0,68510216192.0,68510216192.0,0.0,0.0,951142604.8,951812096.0,5044869.935229066,4280320.0,1525541410.1333334,1528143872.0,5498234.922677694,1044480.0
40,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,196295475.2,195665920.0,1082451.1361558286,573440.0,963330594.1333333,963284992.0,102419.3442519472,0.0,78150860.8,77524992.0,1075516.9023734636,507904.0,535570841.6,535564288.0,19826.716865578033,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613721702.4,613089280.0,1095343.6192390416,507904.0,1159626069.3333333,1158950912.0,1184870.4804077758,573440.0
40,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,154464887.46666667,154465280.0,3121.309717859197,2048.0,0.0,0.0,0.0,0.0,389378048.0,389378048.0,0.0,0.0,0.0,0.0,0.0,0.0,9029840896.0,9029840896.0,0.0,0.0,151357132.8,151357440.0,4187.400556066872,3072.0,0.0,0.0,0.0,0.0,382459904.0,382459904.0,0.0,0.0,0.0,0.0,0.0,0.0,8942157824.0,8942157824.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,201280853.33333334,200466432.0,2545732.0032551303,1822720.0,1086655556.2666667,1086640128.0,36397.19103981377,4096.0,81881429.33333333,80478208.0,2704369.957277262,978944.0,657831116.8,657821696.0,26548.32740034543,8192.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,305822020.26666665,305822720.0,7308.710273926069,5120.0,0.0,0.0,0.0,0.0,771837952.0,771837952.0,0.0,0.0,0.0,0.0,0.0,0.0,17971998720.0,17971998720.0,0.0,0.0,739712546.1333333,738299904.0,2730918.2846776075,987136.0,1287936409.6,1287106560.0,2582129.194294944,1826816.0
40,20,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,319059111.86885244,319058944.0,3055.917098981416,3072.0,0.0,0.0,0.0,0.0,853368832.0,853368832.0,0.0,0.0,0.0,0.0,0.0,0.0,17890971648.0,17890971648.0,0.0,0.0,312058762.4918033,312057856.0,3776.7805806133833,1024.0,0.0,0.0,0.0,0.0,837144576.0,837144576.0,0.0,0.0,0.0,0.0,0.0,0.0,16577519616.0,16577519616.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,204213869.1147541,205803520.0,2139147.088637105,524288.0,1102506353.3114755,1102491648.0,42942.13431566599,0.0,81732121.18032786,82345984.0,1704075.067212763,1171456.0,671276250.2295082,671268864.0,19541.249643078474,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,631117874.3606558,631116800.0,6832.697679594799,4096.0,0.0,0.0,0.0,0.0,1690513408.0,1690513408.0,0.0,0.0,0.0,0.0,0.0,0.0,34468491264.0,34468491264.0,0.0,0.0,753008371.409836,753614848.0,1723616.3168558415,1171456.0,1306720222.4262297,1308295168.0,2182089.222952771,524288.0
40,30,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,542356093.9016393,542355456.0,4088.1586144412986,3072.0,0.0,0.0,0.0,0.0,1446608896.0,1446608896.0,0.0,0.0,0.0,0.0,0.0,0.0,27620773888.0,27620773888.0,0.0,0.0,532747750.8196721,532748288.0,4477.6112288741515,4096.0,0.0,0.0,0.0,0.0,1423036416.0,1423036416.0,0.0,0.0,0.0,0.0,0.0,0.0,24006393856.0,24006393856.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,211253214.4262295,213688320.0,3251953.297037933,364544.0,1203742014.9508197,1203728384.0,42222.06729125827,0.0,83780255.47540984,85168128.0,2576705.1459258553,1970176.0,768375086.1639345,768368640.0,19678.697864425485,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1075103844.7213116,1075103744.0,8565.769843315451,7168.0,0.0,0.0,0.0,0.0,2869645312.0,2869645312.0,0.0,0.0,0.0,0.0,0.0,0.0,51627167744.0,51627167744.0,0.0,0.0,852155341.6393443,853536768.0,2596383.8437902806,1970176.0,1414995229.3770492,1417416704.0,3294175.3643291914,364544.0
40,40,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,828319112.5333333,828319232.0,1666.0625201066002,1536.0,0.0,0.0,0.0,0.0,2170114048.0,2170114048.0,0.0,0.0,0.0,0.0,0.0,0.0,36677652480.0,36677652480.0,0.0,0.0,816699340.8,816698368.0,3374.8318968807002,3072.0,0.0,0.0,0.0,0.0,2141048832.0,2141048832.0,0.0,0.0,0.0,0.0,0.0,0.0,31430582272.0,31430582272.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,218807581.37704918,215212032.0,4371927.309356238,851968.0,1305614503.8688524,1305591808.0,31785.36265194794,4096.0,84154334.4262295,81760256.0,3161558.975984456,851968.0,864607114.4918033,864587776.0,28418.59731151589,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1645018453.3333333,1645017600.0,5040.8944169873,4608.0,0.0,0.0,0.0,0.0,4311162880.0,4311162880.0,0.0,0.0,0.0,0.0,0.0,0.0,68108234752.0,68108234752.0,0.0,0.0,948761448.9180328,946348032.0,3189977.573295972,851968.0,1524422085.2459016,1520803840.0,4403712.672008186,856064.0
50,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,196306329.6,195747840.0,980727.1540297164,327680.0,955551607.4666667,955518976.0,80998.30601607324,0.0,78142668.8,77602816.0,957683.6444311921,327680.0,527804825.6,527798272.0,19826.716865578033,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605947494.4,605401088.0,977510.3612967702,327680.0,1151857937.0666666,1151266816.0,1061725.4600457896,327680.0
50,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,154770090.66666666,154769408.0,3043.909231962967,1536.0,0.0,0.0,0.0,0.0,388988928.0,388988928.0,0.0,0.0,0.0,0.0,0.0,0.0,8828338176.0,8828338176.0,0.0,0.0,151287415.46666667,151287808.0,2758.600624528625,2048.0,0.0,0.0,0.0,0.0,381009920.0,381009920.0,0.0,0.0,0.0,0.0,0.0,0.0,9143496704.0,9143496704.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,199851963.73333332,200515584.0,1299857.5775622348,720896.0,1087216640.0,1087205376.0,38384.08709833909,16384.0,80252108.8,80367616.0,1174398.879596011,200704.0,658236484.2666667,658231296.0,26894.88754257366,16384.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,306057506.1333333,306057216.0,5802.509856491592,3584.0,0.0,0.0,0.0,0.0,769998848.0,769998848.0,0.0,0.0,0.0,0.0,0.0,0.0,17971834880.0,17971834880.0,0.0,0.0,738488593.0666666,738598912.0,1201293.7671385847,217088.0,1287068603.7333333,1287720960.0,1338241.664660574,737280.0
