frequency,0/continuous/cpu_mad,0/continuous/cpu_mean,0/continuous/cpu_median,0/continuous/cpu_std,0/datamgmt/cpu_mad,0/datamgmt/cpu_mean,0/datamgmt/cpu_median,0/datamgmt/cpu_std,0/influxdb/cpu_mad,0/influxdb/cpu_mean,0/influxdb/cpu_median,0/influxdb/cpu_std,0/neo4j/cpu_mad,0/neo4j/cpu_mean,0/neo4j/cpu_median,0/neo4j/cpu_std,0/ros2/cpu_mad,0/ros2/cpu_mean,0/ros2/cpu_median,0/ros2/cpu_std,0/ros2listener/cpu_mad,0/ros2listener/cpu_mean,0/ros2listener/cpu_median,0/ros2listener/cpu_std,0/ros2talker/cpu_mad,0/ros2talker/cpu_mean,0/ros2talker/cpu_median,0/ros2talker/cpu_std,0/stream/cpu_mad,0/stream/cpu_mean,0/stream/cpu_median,0/stream/cpu_std,0/structural/cpu_mad,0/structural/cpu_mean,0/structural/cpu_median,0/structural/cpu_std,10/continuous/cpu_mad,10/continuous/cpu_mean,10/continuous/cpu_median,10/continuous/cpu_std,10/datamgmt/cpu_mad,10/datamgmt/cpu_mean,10/datamgmt/cpu_median,10/datamgmt/cpu_std,10/influxdb/cpu_mad,10/influxdb/cpu_mean,10/influxdb/cpu_median,10/influxdb/cpu_std,10/neo4j/cpu_mad,10/neo4j/cpu_mean,10/neo4j/cpu_median,10/neo4j/cpu_std,10/ros2/cpu_mad,10/ros2/cpu_mean,10/ros2/cpu_median,10/ros2/cpu_std,10/ros2listener/cpu_mad,10/ros2listener/cpu_mean,10/ros2listener/cpu_median,10/ros2listener/cpu_std,10/ros2talker/cpu_mad,10/ros2talker/cpu_mean,10/ros2talker/cpu_median,10/ros2talker/cpu_std,10/stream/cpu_mad,10/stream/cpu_mean,10/stream/cpu_median,10/stream/cpu_std,10/structural/cpu_mad,10/structural/cpu_mean,10/structural/cpu_median,10/structural/cpu_std,20/continuous/cpu_mad,20/continuous/cpu_mean,20/continuous/cpu_median,20/continuous/cpu_std,20/datamgmt/cpu_mad,20/datamgmt/cpu_mean,20/datamgmt/cpu_median,20/datamgmt/cpu_std,20/influxdb/cpu_mad,20/influxdb/cpu_mean,20/influxdb/cpu_median,20/influxdb/cpu_std,20/neo4j/cpu_mad,20/neo4j/cpu_mean,20/neo4j/cpu_median,20/neo4j/cpu_std,20/ros2/cpu_mad,20/ros2/cpu_mean,20/ros2/cpu_median,20/ros2/cpu_std,20/ros2listener/cpu_mad,20/ros2listener/cpu_mean,20/ros2listener/cpu_median,20/ros2listener/cpu_std,20/ros2talker/cpu_mad,20/ros2talker/cpu_mean,20/ros2talker/cpu_median,20/ros2talker/cpu_std,20/stream/cpu_mad,20/stream/cpu_mean,20/stream/cpu_median,20/stream/cpu_std,20/structural/cpu_mad,20/structural/cpu_mean,20/structural/cpu_median,20/structural/cpu_std,30/continuous/cpu_mad,30/continuous/cpu_mean,30/continuous/cpu_median,30/continuous/cpu_std,30/datamgmt/cpu_mad,30/datamgmt/cpu_mean,30/datamgmt/cpu_median,30/datamgmt/cpu_std,30/influxdb/cpu_mad,30/influxdb/cpu_mean,30/influxdb/cpu_median,30/influxdb/cpu_std,30/neo4j/cpu_mad,30/neo4j/cpu_mean,30/neo4j/cpu_median,30/neo4j/cpu_std,30/ros2/cpu_mad,30/ros2/cpu_mean,30/ros2/cpu_median,30/ros2/cpu_std,30/ros2listener/cpu_mad,30/ros2listener/cpu_mean,30/ros2listener/cpu_median,30/ros2listener/cpu_std,30/ros2talker/cpu_mad,30/ros2talker/cpu_mean,30/ros2talker/cpu_median,30/ros2talker/cpu_std,30/stream/cpu_mad,30/stream/cpu_mean,30/stream/cpu_median,30/stream/cpu_std,30/structural/cpu_mad,30/structural/cpu_mean,30/structural/cpu_median,30/structural/cpu_std,40/continuous/cpu_mad,40/continuous/cpu_mean,40/continuous/cpu_median,40/continuous/cpu_std,40/datamgmt/cpu_mad,40/datamgmt/cpu_mean,40/datamgmt/cpu_median,40/datamgmt/cpu_std,40/influxdb/cpu_mad,40/influxdb/cpu_mean,40/influxdb/cpu_median,40/influxdb/cpu_std,40/neo4j/cpu_mad,40/neo4j/cpu_mean,40/neo4j/cpu_median,40/neo4j/cpu_std,40/ros2/cpu_mad,40/ros2/cpu_mean,40/ros2/cpu_median,40/ros2/cpu_std,40/ros2listener/cpu_mad,40/ros2listener/cpu_mean,40/ros2listener/cpu_median,40/ros2listener/cpu_std,40/ros2talker/cpu_mad,40/ros2talker/cpu_mean,40/ros2talker/cpu_median,40/ros2talker/cpu_std,40/stream/cpu_mad,40/stream/cpu_mean,40/stream/cpu_median,40/stream/cpu_std,40/structural/cpu_mad,40/structural/cpu_mean,40/structural/cpu_median,40/structural/cpu_std
0,0.0,0.007901639344262294,0.008000000000000007,0.0005812513288970874,0.00049999999999999,0.019262295081967216,0.019999999999999928,0.0007199733202840807,0.0001863000000000281,0.002924886885245901,0.002908500000000014,0.00044117139558187565,0.0014287000000001264,0.010266126229508201,0.008114600000000038,0.0072623315896711916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021150000000001896,0.047568062295081974,0.04602310000000002,0.009546747293426838,4.5102810375396984e-17,0.007213114754098359,0.007000000000000029,0.0005420196589926023,0.0,0.007833333333333335,0.008000000000000007,0.0005560358985841899,9.020562075079397e-17,0.02138333333333333,0.021999999999999974,0.0005443509371017442,0.0002876000000000545,0.0035531449999999984,0.0034753999999999506,0.0005305199123437937,0.0002770000000026588,0.00462636166666665,0.004312300000000846,0.0014790966153182673,0.0020000000000000243,0.009000000000000001,0.008999999999999985,0.0036027133479723584,0.0010000000000000009,0.004516666666666667,0.0040000000000000036,0.0018580546377382336,0.0010000000000000234,0.004483333333333333,0.004999999999999982,0.0017446587102341248,0.000564600000002826,0.04449617333333331,0.044787700000000784,0.0036036805093539693,2.2551405187698492e-17,0.007099999999999998,0.007000000000000006,0.0004936771460059744,2.2551405187698492e-17,0.007816666666666666,0.008000000000000007,0.0005995322548499695,4.5102810375396984e-17,0.023316666666666666,0.02400000000000002,0.0005586574873695368,0.0002028000000009909,0.00397735666666667,0.003896399999999289,0.0005702336339862897,0.00020600000000285928,0.00395607000000003,0.00398869999999647,0.0003616565207336604,0.004,0.03385,0.03300000000000001,0.006312476031016392,0.0019999999999999567,0.016733333333333333,0.016000000000000014,0.003037078481743011,0.0020000000000000434,0.017116666666666665,0.016999999999999994,0.0032753975492733805,0.00040880000000396294,0.0462834266666667,0.046885099999995815,0.002602349003600019,4.5102810375396984e-17,0.0072166666666666655,0.007000000000000029,0.000512269106660563,0.0,0.007733333333333333,0.008000000000000007,0.000628562320138648,0.0,0.024766666666666663,0.025,0.0005076849508812161,0.00017060000000128622,0.003997198333333358,0.003840500000001157,0.0006275350852549319,0.00018420000000105583,0.0037927883333333055,0.0038139000000001035,0.0003715222654625646,0.005999999999999513,0.06988333333333333,0.07199999999999988,0.008533247825228109,0.0030000000000001137,0.03426666666666666,0.03500000000000014,0.004294397148980754,0.002999999999999399,0.035616666666666665,0.03699999999999974,0.004238850676247355,0.0003548000000023646,0.04738998666666666,0.047654400000001276,0.0027530814090734965,2.2551405187698492e-17,0.0070999999999999995,0.007000000000000006,0.0006177767873361359,0.0,0.007400000000000001,0.008000000000000007,0.0005345224838248483,1.8041124150158794e-16,0.026399999999999996,0.028000000000000115,0.0006241877839323283,0.00028169999999931843,0.004284686666666696,0.004170100000001753,0.0006423780942414008,0.00022480000000086892,0.0037783833333332947,0.0038951999999994767,0.00034400357172265246,0.005500000000002808,0.11935000000000001,0.1285000000000004,0.00867470388376884,0.0020000000000010287,0.05795000000000002,0.06200000000000046,0.00390466753660659,0.0035000000000017795,0.06139999999999998,0.06649999999999992,0.0047700363471622495,0.001506500000000346,0.048646403333333324,0.051065300000001375,0.002895632864191841,0.0009999999999999783,0.006783333333333333,0.007000000000000029,0.0007505409304706112
10,1.0408340855860843e-17,0.00785,0.008000000000000007,0.0006294914593304379,1.8041124150158794e-16,0.019433333333333334,0.019999999999999928,0.0006522899463943691,0.0001326999999999856,0.002915698333333334,0.0028520000000000325,0.0004176661912268913,0.00035359999999968767,0.005810133333333334,0.004894099999999924,0.003999430454999546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048629999999988665,0.04307583166666667,0.0427460999999999,0.0062065630028324496,2.2551405187698492e-17,0.0070666666666666655,0.007000000000000006,0.0005076849508812054,4.5102810375396984e-17,0.01081967213114754,0.010999999999999987,0.0005207556439232887,1.7694179454963432e-16,0.021213114754098365,0.021999999999999888,0.000563483916623884,0.0002563500000000831,0.004731532786885245,0.004723550000000287,0.0005937276906187328,0.006733299999997654,0.03199785081967212,0.027512399999997682,0.014149434029616452,0.00249999999999986,0.041983606557377054,0.0424999999999999,0.00309096204377978,0.00099999999999998,0.016967213114754104,0.016999999999999994,0.0015797983136667795,0.00149999999999988,0.02501639344262295,0.0254999999999999,0.0015111637301130005,0.006989649999998004,0.07600807213114753,0.07223594999999787,0.016347070884641525,4.5102810375396984e-17,0.007245901639344262,0.007000000000000029,0.0005196696038591651,4.5102810375396984e-17,0.012583333333333334,0.012999999999999989,0.0006373344549614491,1.7694179454963432e-16,0.022916666666666665,0.02300000000000004,0.0005946380321221062,0.00016430000000013968,0.005153069999999999,0.005079000000000633,0.0005535732483366681,0.0020160999999973214,0.024158111666666666,0.024396300000000794,0.0021146538051259596,0.004000000000000267,0.09866666666666665,0.1,0.006170034302048686,0.001999999999999953,0.04015,0.041000000000000016,0.0025199380286091166,0.002000000000000314,0.05851666666666666,0.05899999999999998,0.003650096273439569,0.0021803999999977283,0.07196118166666667,0.07247530000000149,0.004452014991785785,4.5102810375396984e-17,0.00715,0.007000000000000029,0.0005518154512396022,4.5102810375396984e-17,0.014866666666666667,0.015000000000000036,0.0005280003187927441,0.0,0.02456666666666666,0.025,0.0006014787932664459,0.0003494999999986703,0.005383355000000023,0.005200999999999567,0.0007465709670150206,0.0031602000000020766,0.03441730000000007,0.034775100000001655,0.0029588237970202195,0.004000000000001336,0.15676666666666667,0.15900000000000034,0.007274206166717883,0.002000000000000321,0.06745,0.06899999999999977,0.003373929685037751,0.002000000000001015,0.08931666666666668,0.09000000000000057,0.003900276481680132,0.003509700000000837,0.08641732166666675,0.08697610000000128,0.005399773540305133,4.5102810375396984e-17,0.007183333333333333,0.007000000000000029,0.0005648996642107031,9.020562075079397e-17,0.016868852459016394,0.01800000000000006,0.0006197506830096381,1.8041124150158794e-16,0.02591803278688524,0.028000000000000115,0.0006321988015452807,0.0003533000000004449,0.005652683606557382,0.005493699999999536,0.0008561803325459646,0.004608749999999873,0.051117657377049215,0.05095014999999421,0.005387691515916096,0.006999999999997897,0.2311967213114754,0.2514999999999986,0.008799369060147881,0.0034999999999982406,0.10021311475409836,0.10849999999999937,0.003989881682976915,0.003499999999999656,0.13098360655737704,0.14299999999999927,0.004809487377170966,0.0049620500000006,0.1066719803278689,0.11044384999999393,0.008075789984207403,1.1275702593849246e-17,0.007114754098360656,0.008000000000000007,0.0005799686511904235
20,1.0408340855860843e-17,0.007866666666666668,0.008000000000000007,0.000643267520902675,4.5102810375396984e-17,0.019466666666666667,0.019999999999999973,0.000517942248709495,0.00018129999999985094,0.0029740383333333315,0.0029465000000000073,0.00041973539379077854,0.0003157999999999104,0.004757599999999998,0.004504399999999719,0.0016147494899015808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000497099999999862,0.04221497166666667,0.042450899999999736,0.003715326767021603,4.5102810375396984e-17,0.00715,0.007000000000000029,0.0005196321137170735,4.5102810375396984e-17,0.010616666666666667,0.010999999999999987,0.0006096822523743997,1.7694179454963432e-16,0.021216666666666665,0.021999999999999888,0.0006215495050749393,0.0002891000000005304,0.00465745166666667,0.004571999999999576,0.0006779112108193703,0.0011188000000004195,0.019452811666666656,0.015416200000001368,0.012076629173493132,0.0020000000000003106,0.07474999999999998,0.07599999999999998,0.003788835842905756,0.001000000000000157,0.028933333333333332,0.02900000000000009,0.0018401966708096503,0.0010000000000001535,0.04581666666666666,0.04699999999999989,0.0019486391720961057,0.001407900000001217,0.06312692999999998,0.05998820000000085,0.014519278347915693,4.5102810375396984e-17,0.0071833333333333315,0.007000000000000029,0.0005335062061538519,1.734723475976807e-17,0.01278688524590164,0.012999999999999989,0.0005822225097395819,1.1449174941446927e-16,0.022491803278688525,0.02299999999999998,0.0006500760494407483,0.0003318499999998897,0.005051854098360658,0.0049324499999997325,0.0006588484053130519,0.0020232999999990394,0.023946622950819667,0.024232200000000148,0.0021312286111785953,0.0035000000000000135,0.14462295081967214,0.1464999999999999,0.00522399226576155,0.0015000000000002338,0.059868852459016395,0.06049999999999996,0.002382611205839555,0.0019999999999997797,0.08475409836065576,0.08599999999999994,0.0028413810599219958,0.0023551499999990835,0.07140831311475411,0.07216464999999986,0.004622516801989104,2.2551405187698492e-17,0.007131147540983607,0.007000000000000006,0.0006001412263171265,8.847089727481716e-17,0.015196721311475411,0.015000000000000036,0.0005944660045019274,0.0,0.024442622950819667,0.025,0.0005150283849343985,0.00038015000000086747,0.005381911475409862,0.005316249999999911,0.0006659029739725748,0.0003975000000025347,0.03481553606557379,0.03531380000000013,0.002596641731905454,0.006000000000000227,0.24554098360655735,0.2490000000000002,0.008754008872704456,0.0030000000000001137,0.10118032786885246,0.10300000000000012,0.0039551154032603855,0.0030000000000001137,0.14436065573770487,0.14600000000000007,0.004798893469444071,0.0017776500000034022,0.08696793934426233,0.0876300500000001,0.005051645162664888,0.0009999999999999115,0.007131147540983606,0.007000000000000029,0.0006796060673505338,8.673617379884035e-17,0.017249999999999998,0.01899999999999995,0.0005802588531856629,1.8041124150158794e-16,0.0255,0.027999999999999935,0.0006113406364191354,0.00035000000000309263,0.005678766666666681,0.0055264999999963035,0.0007980567547773029,0.0033310999999912397,0.050736623333333265,0.050356200000010176,0.005773070663585616,0.006999999999999312,0.32139999999999996,0.35,0.0103300306029526,0.0030000000000001137,0.13761666666666666,0.1490000000000009,0.005084670299426572,0.003999999999999199,0.1837833333333333,0.2009999999999991,0.005245360303526027,0.003681099999994622,0.1063320566666666,0.11088270000000637,0.008342985761153374,2.2551405187698492e-17,0.007166666666666666,0.008000000000000007,0.0005802588531856567
30,1.0408340855860843e-17,0.0079,0.008000000000000007,0.0006149320594632358,9.020562075079397e-17,0.019666666666666666,0.020000000000000018,0.0006948083337796491,0.00015799999999988046,0.0029508216666666674,0.002896300000000096,0.00042062272421385577,0.00023419999999987288,0.00448372833333335,0.0045540000000002575,0.0005536079483366759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039219999999989905,0.04225121666666668,0.042450300000000406,0.0028379007602227216,4.5102810375396984e-17,0.007249999999999999,0.007000000000000029,0.0005539296944293051,4.5102810375396984e-17,0.011049999999999999,0.011000000000000032,0.0005362379506193083,9.020562075079397e-17,0.021383333333333334,0.021999999999999974,0.0005751527634848268,0.0003487000000006908,0.004771451666666664,0.004707799999999906,0.0006298556469373745,0.0009511000000003399,0.016503186666666683,0.015885000000000104,0.0034100247938473774,0.0030000000000000165,0.09403333333333333,0.09500000000000003,0.0037867148619171913,0.0010000000000000633,0.0375,0.03799999999999999,0.001602343403706446,0.001999999999999953,0.05653333333333334,0.05700000000000003,0.002184371458210745,0.001299800000001211,0.06092463833333334,0.06059280000000005,0.005726931779632484,4.5102810375396984e-17,0.007216666666666666,0.007000000000000029,0.000575660624743597,9.020562075079397e-17,0.013566666666666668,0.013999999999999967,0.0006373344549614565,0.0009999999999998899,0.023133333333333336,0.02399999999999993,0.0007035852080199494,0.00033489999999858355,0.00518049666666665,0.005053300000000149,0.0006658800905546298,0.000551799999999502,0.02613341833333342,0.026587200000000165,0.001863029942770364,0.003999999999999906,0.19748333333333334,0.2,0.005508144010485707,0.00199999999999996,0.08088333333333335,0.08200000000000003,0.0029337114326923115,0.0019999999999999463,0.1166,0.11799999999999997,0.002574432577793396,0.0018866999999981107,0.07518058166666673,0.07664050000000025,0.004458540955596326,4.5102810375396984e-17,0.007166666666666667,0.007000000000000029,0.0005887112592899257,0.0,0.015583333333333334,0.016000000000000014,0.00048471674352083756,0.0,0.023483333333333335,0.02400000000000002,0.0004942687305753315,0.0004046999999985706,0.005380650000000032,0.005219999999999914,0.0007002333510939952,0.0031988000000069405,0.03522540333333343,0.035743300000001456,0.002876723179320545,0.005000000000000421,0.3157,0.31999999999999956,0.00868302370093048,0.001999999999999613,0.13286666666666666,0.13499999999999943,0.003513936518192515,0.0030000000000008076,0.18283333333333335,0.18500000000000014,0.005169087182737965,0.0036035000000055563,0.08690605333333347,0.08796330000000144,0.005105635080765988,4.5102810375396984e-17,0.007233333333333333,0.007000000000000029,0.0005496930762552795,1.8041124150158794e-16,0.01809836065573771,0.019999999999999928,0.0005943456513231558,1.7694179454963432e-16,0.025147540983606553,0.027000000000000135,0.0005617690055390979,0.0002007000000020299,0.0059594557377049134,0.005766249999999218,0.0006399061940785259,0.001253599999995459,0.053118995081967275,0.05332305000000588,0.0049579294596105005,0.006000000000000241,0.4317213114754099,0.46950000000000075,0.009379751711651396,0.002500000000000571,0.18200000000000002,0.1980000000000004,0.004553719758215389,0.00349999999999967,0.24972131147540985,0.27150000000000035,0.004826031953436006,0.0014542999999978463,0.10971779508196726,0.11408930000000517,0.007154842173419916,0.0,0.0073934426229508195,0.008000000000000007,0.000400891862868636
40,0.0,0.007836065573770491,0.008000000000000007,0.0005196696038591611,6.938893903907228e-17,0.019557377049180327,0.019999999999999997,0.0004903014177279082,0.00018655000000009688,0.0029027918032786906,0.002850600000000014,0.00043556719036125523,0.00019234999999966302,0.004254911475409855,0.004284149999999442,0.0003197297459781848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037889999999985184,0.04161671967213117,0.042134749999999464,0.0023616317039021695,2.2551405187698492e-17,0.007065573770491803,0.007000000000000006,0.0005963637459756602,5.551115123125783e-17,0.010716666666666668,0.011,0.0006350377467531281,9.020562075079397e-17,0.02153333333333333,0.021999999999999974,0.0005781932398082184,0.00032099999999957163,0.004732430000000013,0.004613699999998744,0.0007093633590857896,0.0006385999999992016,0.014176663333333296,0.014240499999999656,0.0010638782195222553,0.0020000000000003973,0.1203,0.12299999999999994,0.003541847502005658,0.0010000000000002437,0.04678333333333333,0.04799999999999995,0.001984451542666111,0.0010000000000001535,0.07351666666666667,0.075,0.0015573959593395467,0.0009595999999989641,0.058392426666666636,0.058854199999998406,0.0035361656414246707,4.5102810375396984e-17,0.007233333333333332,0.007000000000000029,0.0005496930762552794,9.020562075079397e-17,0.013299999999999998,0.013999999999999967,0.0005679950280073137,8.673617379884035e-17,0.022550000000000008,0.02300000000000004,0.0006120741103330721,0.0004445000000004029,0.005139603333333298,0.0050243999999992186,0.0006419553515504315,0.000530799999995682,0.024631093333333357,0.02484360000000265,0.001879462317668467,0.003999999999999546,0.24808333333333332,0.25200000000000033,0.00514716067264559,0.0019999999999995993,0.10078333333333332,0.10200000000000031,0.0025755674390244773,0.0019999999999999463,0.1473,0.15,0.0025715932336211125,0.0009752999999963069,0.07282069666666666,0.07386800000000192,0.004240984593375001,4.5102810375396984e-17,0.0072,0.007000000000000029,0.0005394977858157165,9.020562075079397e-17,0.01616666666666667,0.016000000000000014,0.0005951292656070529,0.0,0.023216666666666667,0.02400000000000002,0.0005576103308961916,0.0004115000000012971,0.005351151666666662,0.005215199999997822,0.0007550770721962032,0.0033062000000086272,0.03629739499999989,0.03684400000000778,0.003000268696957289,0.006999999999999312,0.3825166666666666,0.388000000000001,0.008901973422776384,0.003999999999999199,0.16114999999999996,0.16400000000000006,0.0044064402153131685,0.0030000000000001137,0.22136666666666663,0.22400000000000092,0.004495533207463215,0.0037177000000100597,0.0882318799999999,0.08905920000000567,0.005447583151472448,4.5102810375396984e-17,0.007199999999999999,0.007000000000000029,0.000539497785815712,4.5102810375396984e-17,0.017716666666666665,0.018999999999999996,0.00044685045001132957,0.00049999999999999,0.024733333333333333,0.026999999999999958,0.0006030226891555128,0.00036589999999705417,0.005757490000000017,0.005595199999999067,0.0007596012939178204,0.0010582999999996859,0.048782753333333255,0.048822799999993546,0.0043863054271928836,0.006999999999998591,0.5163833333333332,0.5529999999999994,0.010827969230549593,0.002999999999998698,0.22026666666666672,0.23599999999999993,0.0051663245243510035,0.0039999999999998925,0.29611666666666653,0.31699999999999945,0.0056616447061985905,0.002424199999996787,0.10410690999999993,0.10841799999999256,0.006844204524717872,0.0005000000000000117,0.007116666666666666,0.008000000000000007,0.0006484246644403258
50,4.5102810375396984e-17,0.007899999999999999,0.008000000000000007,0.0006423583084045767,1.3530843112619095e-16,0.019433333333333334,0.019999999999999973,0.000597090158121673,0.00018999999999991246,0.0030746466666666627,0.0030263999999998958,0.00045710720093252344,0.00024250000000023472,0.004344305000000001,0.00437299999999965,0.000384093369529765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043250000000035014,0.04180228499999999,0.04239939999999953,0.002672331103668264,2.2551405187698492e-17,0.007049999999999999,0.007000000000000006,0.0005916820666797257,0.0009999999999999228,0.01083606557377049,0.011,0.000724666297641776,1.7694179454963432e-16,0.021114754098360652,0.021000000000000085,0.0005664838521990266,0.00032359999999940223,0.004861278688524608,0.004849500000000262,0.0005808515064475953,0.0004047499999984437,0.014347768852459019,0.014585349999998698,0.0010272929449493169,0.002999999999999954,0.14598360655737708,0.14899999999999985,0.004326434642696471,0.0019999999999998005,0.05681967213114755,0.05799999999999983,0.0022045151407168425,0.0010000000000001535,0.08916393442622952,0.09100000000000001,0.002121919501979629,0.002728349999997924,0.058291014754098376,0.05843484999999908,0.0036270727384121954,0.0009999999999999783,0.007131147540983608,0.007000000000000029,0.0007277781371744805,9.020562075079397e-17,0.013566666666666664,0.013999999999999967,0.0006096822523743993,9.020562075079397e-17,0.021949999999999994,0.022000000000000065,0.0004712667436374758,0.0003073000000028969,0.005022938333333305,0.0049784000000016706,0.0005727641796227082,0.0008737999999993938,0.024949545000000063,0.02529569999999808,0.0018893713125569106,0.0039999999999998925,0.2840166666666667,0.28800000000000026,0.005722191696677795,0.002000000000000307,0.11751666666666669,0.11900000000000048,0.0028849961534423234,0.0019999999999995854,0.1665,0.16899999999999976,0.0028371955432354716,0.0011811000000025162,0.07267248333333336,0.07327409999999981,0.0041377225203136055,4.5102810375396984e-17,0.007183333333333333,0.007000000000000029,0.0005946380321221119,0.0,0.016966666666666668,0.016999999999999994,0.0005443509371017522,0.0,0.02446666666666666,0.025,0.0006717128328003662,0.0002230999999994765,0.005536608333333343,0.005407700000000659,0.0005862282494674919,0.001351000000011024,0.038946091666666495,0.03956079999999247,0.0030529085180861096,0.0060000000000008935,0.46058333333333334,0.4669999999999994,0.008899839987194087,0.0030000000000001137,0.19208333333333333,0.19499999999999887,0.004241056185512336,0.00300000000000078,0.2685,0.2720000000000006,0.00465878380168175,0.0015741000000105455,0.09319936666666649,0.09396849999999315,0.005445893995146344,4.5102810375396984e-17,0.007283333333333332,0.007000000000000029,0.0005906934576906243,9.020562075079397e-17,0.018133333333333335,0.019999999999999928,0.0005991014596231199,8.673617379884035e-17,0.02303333333333333,0.025,0.000695342853203855,0.00047450000000139915,0.005750028333333337,0.005558600000000524,0.0007920234164640307,0.0049990999999863575,0.051802213333333694,0.051608599999985925,0.006772379900748418,0.005000000000004001,0.5853833333333331,0.6370000000000033,0.009567836484471667,0.0030000000000001137,0.2551833333333333,0.27800000000000014,0.005759021615372716,0.0020000000000038876,0.3301999999999999,0.3590000000000032,0.003808814869098951,0.005473599999987934,0.10590224166666702,0.11016719999998639,0.00946019292320813,0.0,0.007183333333333333,0.008000000000000007,0.000601345293168707
60,0.0,0.007883333333333332,0.008000000000000007,0.0005411203392110556,4.5102810375396984e-17,0.019483333333333335,0.019999999999999973,0.000600992749717764,0.00022790000000014752,0.0029438800000000024,0.0028929999999999013,0.00042827843076066095,0.0001825999999994117,0.0044671116666666665,0.0043913000000003425,0.0014978205799960611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004104999999996269,0.04182765833333334,0.04228430000000023,0.003688349525302702,2.2551405187698492e-17,0.007050000000000001,0.007000000000000006,0.0006201374256171604,8.847089727481716e-17,0.010949999999999998,0.011000000000000032,0.000628562320138645,1.7694179454963432e-16,0.021266666666666663,0.021999999999999888,0.0005218767553262517,0.0003123000000002209,0.004772593333333339,0.004640600000000461,0.0006860133043380378,0.0005178999999998282,0.014280309999999945,0.014499200000000202,0.0011189955816948087,0.002000000000000307,0.19265,0.19599999999999973,0.003986741536410466,0.0010000000000001535,0.07463333333333333,0.0759999999999998,0.001881808697579014,0.0010000000000001535,0.11801666666666666,0.11999999999999993,0.0021049328388314517,0.0008302000000003596,0.05841956999999995,0.05913980000000061,0.0035665664520281404,4.5102810375396984e-17,0.00715,0.007000000000000029,0.0006111184905303969,4.5102810375396984e-17,0.014540983606557378,0.01499999999999999,0.0006131791749276576,7.979727989493313e-17,0.021524590163934428,0.021999999999999985,0.0005551505114790695,0.00034580000000090623,0.005137750819672133,0.005190100000000086,0.0006320890925723015,0.0024560500000006865,0.02755389344262299,0.027923599999999736,0.0021089774654324597,0.00500000000000006,0.36626229508196717,0.3720000000000006,0.007248561794848097,0.0024999999999998357,0.1484590163934426,0.15050000000000024,0.003922411341823195,0.0025000000000002243,0.2178032786885246,0.22150000000000036,0.0033261504530249014,0.0028018500000017627,0.07600311967213119,0.07711369999999983,0.004572380424161555,4.5102810375396984e-17,0.007245901639344262,0.007000000000000029,0.0006629841797500668,0.0,0.01681967213114754,0.016999999999999994,0.0006297699337786075,9.020562075079397e-17,0.021311475409836057,0.021999999999999974,0.0004753826885415214,0.0004112499999990864,0.00560473278688522,0.0055082999999996225,0.0008290721473835263,0.001563849999996588,0.03726568688524595,0.037740000000002286,0.0031582946172453064,0.006000000000000616,0.5376393442622951,0.5459999999999998,0.00865031764911689,0.0030000000000001137,0.22957377049180328,0.23299999999999982,0.00425540533630702,0.0030000000000005023,0.3080655737704918,0.31299999999999994,0.00439491231280987,0.002475099999995776,0.08821468196721313,0.0892483000000019,0.0057213915726820426,0.0005000000000000113,0.00721311475409836,0.007000000000000029,0.0006288721857330807,9.020562075079397e-17,0.018721311475409837,0.020000000000000018,0.000492805380304596,0.0005000000000000768,0.02157377049180328,0.023499999999999945,0.000632455532033701,0.0004333999999971633,0.0058110983606557845,0.005922149999997827,0.0007003623017610293,0.004104799999993247,0.05117668196721341,0.05103360000000521,0.005609016277201109,0.006999999999997841,0.7192295081967213,0.7820000000000036,0.010350924463962569,0.0030000000000015015,0.30759016393442623,0.33400000000000174,0.005405114220833551,0.00399999999999634,0.4116393442622951,0.44800000000000184,0.004945810243129018,0.0050381999999905775,0.10470909180327903,0.108455750000003,0.008015447258412465,0.0,0.00742622950819672,0.008000000000000007,0.0005808077671120305
