frequency,num_pairs,datamgmt/cpu_mean,datamgmt/cpu_median,datamgmt/cpu_std,datamgmt/cpu_mad,structural/cpu_mean,structural/cpu_median,structural/cpu_std,structural/cpu_mad,continuous/cpu_mean,continuous/cpu_median,continuous/cpu_std,continuous/cpu_mad,neo4j/cpu_mean,neo4j/cpu_median,neo4j/cpu_std,neo4j/cpu_mad,influxdb/cpu_mean,influxdb/cpu_median,influxdb/cpu_std,influxdb/cpu_mad,ros2talker/cpu_mean,ros2talker/cpu_median,ros2talker/cpu_std,ros2talker/cpu_mad,ros2listener/cpu_mean,ros2listener/cpu_median,ros2listener/cpu_std,ros2listener/cpu_mad,stream/cpu_mean,stream/cpu_median,stream/cpu_std,stream/cpu_mad,ros2/cpu_mean,ros2/cpu_median,ros2/cpu_std,ros2/cpu_mad
40,0,0.019557377049180327,0.019999999999999997,0.0004903014177279082,6.938893903907228e-17,0.007065573770491803,0.007000000000000006,0.0005963637459756602,2.2551405187698492e-17,0.007836065573770491,0.008000000000000007,0.0005196696038591611,0.0,0.004254911475409855,0.004284149999999442,0.0003197297459781848,0.00019234999999966302,0.0029027918032786906,0.002850600000000014,0.00043556719036125523,0.00018655000000009688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04161671967213117,0.042134749999999464,0.0023616317039021695,0.00037889999999985184,0.0,0.0,0.0,0.0
40,10,0.02153333333333333,0.021999999999999974,0.0005781932398082184,9.020562075079397e-17,0.007233333333333332,0.007000000000000029,0.0005496930762552794,4.5102810375396984e-17,0.010716666666666668,0.011,0.0006350377467531281,5.551115123125783e-17,0.014176663333333296,0.014240499999999656,0.0010638782195222553,0.0006385999999992016,0.004732430000000013,0.004613699999998744,0.0007093633590857896,0.00032099999999957163,0.07351666666666667,0.075,0.0015573959593395467,0.0010000000000001535,0.04678333333333333,0.04799999999999995,0.001984451542666111,0.0010000000000002437,0.058392426666666636,0.058854199999998406,0.0035361656414246707,0.0009595999999989641,0.1203,0.12299999999999994,0.003541847502005658,0.0020000000000003973
40,20,0.022550000000000008,0.02300000000000004,0.0006120741103330721,8.673617379884035e-17,0.0072,0.007000000000000029,0.0005394977858157165,4.5102810375396984e-17,0.013299999999999998,0.013999999999999967,0.0005679950280073137,9.020562075079397e-17,0.024631093333333357,0.02484360000000265,0.001879462317668467,0.000530799999995682,0.005139603333333298,0.0050243999999992186,0.0006419553515504315,0.0004445000000004029,0.1473,0.15,0.0025715932336211125,0.0019999999999999463,0.10078333333333332,0.10200000000000031,0.0025755674390244773,0.0019999999999995993,0.07282069666666666,0.07386800000000192,0.004240984593375001,0.0009752999999963069,0.24808333333333332,0.25200000000000033,0.00514716067264559,0.003999999999999546
40,30,0.023216666666666667,0.02400000000000002,0.0005576103308961916,0.0,0.007199999999999999,0.007000000000000029,0.000539497785815712,4.5102810375396984e-17,0.01616666666666667,0.016000000000000014,0.0005951292656070529,9.020562075079397e-17,0.03629739499999989,0.03684400000000778,0.003000268696957289,0.0033062000000086272,0.005351151666666662,0.005215199999997822,0.0007550770721962032,0.0004115000000012971,0.22136666666666663,0.22400000000000092,0.004495533207463215,0.0030000000000001137,0.16114999999999996,0.16400000000000006,0.0044064402153131685,0.003999999999999199,0.0882318799999999,0.08905920000000567,0.005447583151472448,0.0037177000000100597,0.3825166666666666,0.388000000000001,0.008901973422776384,0.006999999999999312
40,40,0.024733333333333333,0.026999999999999958,0.0006030226891555128,0.00049999999999999,0.007116666666666666,0.008000000000000007,0.0006484246644403258,0.0005000000000000117,0.017716666666666665,0.018999999999999996,0.00044685045001132957,4.5102810375396984e-17,0.048782753333333255,0.048822799999993546,0.0043863054271928836,0.0010582999999996859,0.005757490000000017,0.005595199999999067,0.0007596012939178204,0.00036589999999705417,0.29611666666666653,0.31699999999999945,0.0056616447061985905,0.0039999999999998925,0.22026666666666672,0.23599999999999993,0.0051663245243510035,0.002999999999998698,0.10410690999999993,0.10841799999999256,0.006844204524717872,0.002424199999996787,0.5163833333333332,0.5529999999999994,0.010827969230549593,0.006999999999998591
50,0,0.019433333333333334,0.019999999999999973,0.000597090158121673,1.3530843112619095e-16,0.007049999999999999,0.007000000000000006,0.0005916820666797257,2.2551405187698492e-17,0.007899999999999999,0.008000000000000007,0.0006423583084045767,4.5102810375396984e-17,0.004344305000000001,0.00437299999999965,0.000384093369529765,0.00024250000000023472,0.0030746466666666627,0.0030263999999998958,0.00045710720093252344,0.00018999999999991246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04180228499999999,0.04239939999999953,0.002672331103668264,0.00043250000000035014,0.0,0.0,0.0,0.0
50,10,0.021114754098360652,0.021000000000000085,0.0005664838521990266,1.7694179454963432e-16,0.007131147540983608,0.007000000000000029,0.0007277781371744805,0.0009999999999999783,0.01083606557377049,0.011,0.000724666297641776,0.0009999999999999228,0.014347768852459019,0.014585349999998698,0.0010272929449493169,0.0004047499999984437,0.004861278688524608,0.004849500000000262,0.0005808515064475953,0.00032359999999940223,0.08916393442622952,0.09100000000000001,0.002121919501979629,0.0010000000000001535,0.05681967213114755,0.05799999999999983,0.0022045151407168425,0.0019999999999998005,0.058291014754098376,0.05843484999999908,0.0036270727384121954,0.002728349999997924,0.14598360655737708,0.14899999999999985,0.004326434642696471,0.002999999999999954
50,20,0.021949999999999994,0.022000000000000065,0.0004712667436374758,9.020562075079397e-17,0.007183333333333333,0.007000000000000029,0.0005946380321221119,4.5102810375396984e-17,0.013566666666666664,0.013999999999999967,0.0006096822523743993,9.020562075079397e-17,0.024949545000000063,0.02529569999999808,0.0018893713125569106,0.0008737999999993938,0.005022938333333305,0.0049784000000016706,0.0005727641796227082,0.0003073000000028969,0.1665,0.16899999999999976,0.0028371955432354716,0.0019999999999995854,0.11751666666666669,0.11900000000000048,0.0028849961534423234,0.002000000000000307,0.07267248333333336,0.07327409999999981,0.0041377225203136055,0.0011811000000025162,0.2840166666666667,0.28800000000000026,0.005722191696677795,0.0039999999999998925
50,30,0.02446666666666666,0.025,0.0006717128328003662,0.0,0.007283333333333332,0.007000000000000029,0.0005906934576906243,4.5102810375396984e-17,0.016966666666666668,0.016999999999999994,0.0005443509371017522,0.0,0.038946091666666495,0.03956079999999247,0.0030529085180861096,0.001351000000011024,0.005536608333333343,0.005407700000000659,0.0005862282494674919,0.0002230999999994765,0.2685,0.2720000000000006,0.00465878380168175,0.00300000000000078,0.19208333333333333,0.19499999999999887,0.004241056185512336,0.0030000000000001137,0.09319936666666649,0.09396849999999315,0.005445893995146344,0.0015741000000105455,0.46058333333333334,0.4669999999999994,0.008899839987194087,0.0060000000000008935
50,40,0.02303333333333333,0.025,0.000695342853203855,8.673617379884035e-17,0.007183333333333333,0.008000000000000007,0.000601345293168707,0.0,0.018133333333333335,0.019999999999999928,0.0005991014596231199,9.020562075079397e-17,0.051802213333333694,0.051608599999985925,0.006772379900748418,0.0049990999999863575,0.005750028333333337,0.005558600000000524,0.0007920234164640307,0.00047450000000139915,0.3301999999999999,0.3590000000000032,0.003808814869098951,0.0020000000000038876,0.2551833333333333,0.27800000000000014,0.005759021615372716,0.0030000000000001137,0.10590224166666702,0.11016719999998639,0.00946019292320813,0.005473599999987934,0.5853833333333331,0.6370000000000033,0.009567836484471667,0.005000000000004001
60,0,0.019483333333333335,0.019999999999999973,0.000600992749717764,4.5102810375396984e-17,0.007050000000000001,0.007000000000000006,0.0006201374256171604,2.2551405187698492e-17,0.007883333333333332,0.008000000000000007,0.0005411203392110556,0.0,0.0044671116666666665,0.0043913000000003425,0.0014978205799960611,0.0001825999999994117,0.0029438800000000024,0.0028929999999999013,0.00042827843076066095,0.00022790000000014752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04182765833333334,0.04228430000000023,0.003688349525302702,0.0004104999999996269,0.0,0.0,0.0,0.0
60,10,0.021266666666666663,0.021999999999999888,0.0005218767553262517,1.7694179454963432e-16,0.00715,0.007000000000000029,0.0006111184905303969,4.5102810375396984e-17,0.010949999999999998,0.011000000000000032,0.000628562320138645,8.847089727481716e-17,0.014280309999999945,0.014499200000000202,0.0011189955816948087,0.0005178999999998282,0.004772593333333339,0.004640600000000461,0.0006860133043380378,0.0003123000000002209,0.11801666666666666,0.11999999999999993,0.0021049328388314517,0.0010000000000001535,0.07463333333333333,0.0759999999999998,0.001881808697579014,0.0010000000000001535,0.05841956999999995,0.05913980000000061,0.0035665664520281404,0.0008302000000003596,0.19265,0.19599999999999973,0.003986741536410466,0.002000000000000307
60,20,0.021524590163934428,0.021999999999999985,0.0005551505114790695,7.979727989493313e-17,0.007245901639344262,0.007000000000000029,0.0006629841797500668,4.5102810375396984e-17,0.014540983606557378,0.01499999999999999,0.0006131791749276576,4.5102810375396984e-17,0.02755389344262299,0.027923599999999736,0.0021089774654324597,0.0024560500000006865,0.005137750819672133,0.005190100000000086,0.0006320890925723015,0.00034580000000090623,0.2178032786885246,0.22150000000000036,0.0033261504530249014,0.0025000000000002243,0.1484590163934426,0.15050000000000024,0.003922411341823195,0.0024999999999998357,0.07600311967213119,0.07711369999999983,0.004572380424161555,0.0028018500000017627,0.36626229508196717,0.3720000000000006,0.007248561794848097,0.00500000000000006
60,30,0.021311475409836057,0.021999999999999974,0.0004753826885415214,9.020562075079397e-17,0.00721311475409836,0.007000000000000029,0.0006288721857330807,0.0005000000000000113,0.01681967213114754,0.016999999999999994,0.0006297699337786075,0.0,0.03726568688524595,0.037740000000002286,0.0031582946172453064,0.001563849999996588,0.00560473278688522,0.0055082999999996225,0.0008290721473835263,0.0004112499999990864,0.3080655737704918,0.31299999999999994,0.00439491231280987,0.0030000000000005023,0.22957377049180328,0.23299999999999982,0.00425540533630702,0.0030000000000001137,0.08821468196721313,0.0892483000000019,0.0057213915726820426,0.002475099999995776,0.5376393442622951,0.5459999999999998,0.00865031764911689,0.006000000000000616
60,40,0.02157377049180328,0.023499999999999945,0.000632455532033701,0.0005000000000000768,0.00742622950819672,0.008000000000000007,0.0005808077671120305,0.0,0.018721311475409837,0.020000000000000018,0.000492805380304596,9.020562075079397e-17,0.05117668196721341,0.05103360000000521,0.005609016277201109,0.004104799999993247,0.0058110983606557845,0.005922149999997827,0.0007003623017610293,0.0004333999999971633,0.4116393442622951,0.44800000000000184,0.004945810243129018,0.00399999999999634,0.30759016393442623,0.33400000000000174,0.005405114220833551,0.0030000000000015015,0.10470909180327903,0.108455750000003,0.008015447258412465,0.0050381999999905775,0.7192295081967213,0.7820000000000036,0.010350924463962569,0.006999999999997841
