Time,t,structuralLive,structuralRotation,sessiond,relayd
2025-07-01 10:29:13,37,0.4450318,0,0.004286,0.5878991
2025-07-01 10:29:14,38,0.4456825,0,0.0049996,0.5871009
2025-07-01 10:29:15,39,0.4442857,0,0.0057143,0.5878571
2025-07-01 10:29:16,40,0.4450318,0,0.006429,0.5871848
2025-07-01 10:29:17,41,0.445,0,0.0064286,0.5878571
2025-07-01 10:29:18,42,0.4442857,0,0.005,0.5871429
2025-07-01 10:29:19,43,0.4449682,0,0.0057139,0.5871009
2025-07-01 10:29:20,44,0.445,0,0.0057143,0.5878571
2025-07-01 10:29:21,45,0.4442857,0,0.0057143,0.5871429
2025-07-01 10:29:22,46,0.4443175,0,0.0057147,0.5864705
2025-07-01 10:29:23,47,0.445,0,0.0057143,0.5871429
2025-07-01 10:29:24,48,0.4442857,0,0.005,0.5871429
2025-07-01 10:29:25,49,0.4449682,0,0.0064281,0.5878152
2025-07-01 10:29:26,50,0.4442857,0,0.0064286,0.5871429
2025-07-01 10:29:27,51,0.4442857,0,0.0057143,0.5871429
2025-07-01 10:29:28,52,0.4443175,0,0.0050004,0.5864705
2025-07-01 10:29:29,53,0.4449682,0,0.0042854,0.5863867
2025-07-01 10:29:30,54,0.445,0,0.0035714,0.5871429
2025-07-01 10:29:31,55,0.4442857,0,0.005,0.5864286
2025-07-01 10:29:32,56,0.445,0,0.005,0.5871429
2025-07-01 10:29:33,57,0.4442857,0,0.0042857,0.5871429
2025-07-01 10:29:34,58,0.4435397,0,0.0049996,0.5863867
2025-07-01 10:29:35,59,0.4457143,0,0.0042857,0.5864286
2025-07-01 10:29:36,60,0.445,0,0.005,0.5878571
2025-07-01 10:29:37,61,0.4442857,0,0.005,0.5871429
2025-07-01 10:29:38,62,0.4449682,0,0.0057139,0.5871009
2025-07-01 10:29:39,63,0.4442857,0,0.0042857,0.5864286
2025-07-01 10:29:40,64,0.445,0,0.005,0.5864286
2025-07-01 10:29:41,65,0.445,0,0.005,0.5864286
2025-07-01 10:29:42,66,0.444254,0,0.0057139,0.5871009
2025-07-01 10:29:43,67,0.4443175,0,0.0057147,0.5864705
2025-07-01 10:29:44,68,0.4442857,0,0.0064286,0.5871429
2025-07-01 10:29:45,69,0.445,0,0.005,0.5871429
2025-07-01 10:29:46,70,0.4449682,0,0.0049996,0.5871009
2025-07-01 10:29:47,71,0.445,0,0.0057143,0.5871429
2025-07-01 10:29:48,72,0.445,0,0.0057143,0.5878571
2025-07-01 10:29:49,73,0.4442857,0,0.0057143,0.5885714
2025-07-01 10:29:50,74,0.445,0,0.0042857,0.5871429
2025-07-01 10:29:51,75,0.445,0,0.0042857,0.5878571
2025-07-01 10:29:52,76,0.4443175,0,0.0035717,0.5871848
2025-07-01 10:29:53,77,0.4443175,0,0.004286,0.5878991
2025-07-01 10:29:54,78,0.444254,0,0.0042854,0.5878152
2025-07-01 10:29:55,79,0.4442857,0,0.0042857,0.5878571
2025-07-01 10:29:56,80,0.4450318,0,0.0035717,0.5878991
2025-07-01 10:29:57,81,0.4442857,0,0.0035714,0.5885714
2025-07-01 10:29:58,82,0.4442857,0,0.005,0.5871429
2025-07-01 10:29:59,83,0.444254,0,0.0057139,0.5878152
2025-07-01 10:30:00,84,0.4443175,0,0.0057147,0.5878991
2025-07-01 10:30:01,85,0.4443175,0,0.0050004,0.5871848
2025-07-01 10:30:02,86,0.445,0,0.0042857,0.5871429
2025-07-01 10:30:03,87,0.4442857,0,0.005,0.5871429
2025-07-01 10:30:04,88,0.4435714,0,0.005,0.5871429
2025-07-01 10:30:05,89,0.4442857,0,0.0057143,0.5864286
2025-07-01 10:30:06,90,0.4442857,0,0.0057143,0.5878571
2025-07-01 10:30:07,91,0.445,0,0.005,0.5871429
2025-07-01 10:30:08,92,0.4443175,0,0.0050004,0.5871848
2025-07-01 10:30:09,93,0.445,0,0.005,0.5871429
2025-07-01 10:30:10,94,0.445,0,0.0057143,0.5871429
2025-07-01 10:30:11,95,0.4457143,0,0.0057143,0.5864286
2025-07-01 10:30:12,96,0.444254,0,0.0035712,0.5871009
2025-07-01 10:30:13,97,0.4450318,0,0.004286,0.5871848
2025-07-01 10:30:14,98,0.4442857,0,0.0042857,0.5871429
2025-07-01 10:30:15,99,0.445,0,0.005,0.5871429
2025-07-01 10:30:16,100,0.4443175,0,0.0050004,0.5871848
2025-07-01 10:30:17,101,0.4449682,0,0.0042854,0.5871009
2025-07-01 10:30:18,102,0.445,0,0.005,0.5871429
2025-07-01 10:30:19,103,0.445,0,0.005,0.5878571
2025-07-01 10:30:20,104,0.4457143,0,0.005,0.5871429
2025-07-01 10:30:21,105,0.4442857,0,0.0057143,0.5871429
2025-07-01 10:30:22,106,0.445,0,0.005,0.5871429
2025-07-01 10:30:23,107,0.4449682,0,0.0057139,0.5871009
2025-07-01 10:30:24,108,0.4442857,0,0.005,0.5864286
2025-07-01 10:30:25,109,0.4442857,0,0.005,0.5871429
2025-07-01 10:30:26,110,0.4457461,0,0.0057147,0.5871848
2025-07-01 10:30:27,111,0.4449682,0,0.0049996,0.5871009
2025-07-01 10:30:28,112,0.445,0,0.005,0.5864286
2025-07-01 10:30:29,113,0.445,0,0.0042857,0.5871429
2025-07-01 10:30:30,114,0.445,0,0.0057143,0.5871429
2025-07-01 10:30:31,115,0.445,0,0.0064286,0.5871429
2025-07-01 10:30:32,116,0.4449682,0,0.0057139,0.5863867
2025-07-01 10:30:33,117,0.4449682,0,0.0049996,0.5871009
2025-07-01 10:30:34,118,0.4442857,0,0.005,0.5864286
2025-07-01 10:30:35,119,0.445,0,0.0042857,0.5871429
2025-07-01 10:30:36,120,0.445,0,0.005,0.5864286
2025-07-01 10:30:37,121,0.4443175,0,0.004286,0.5864705
2025-07-01 10:30:38,122,0.4442857,0,0.0042857,0.5871429
2025-07-01 10:30:39,123,0.444254,0,0.0042854,0.5863867
2025-07-01 10:30:40,124,0.4435714,0,0.0042857,0.5857143
2025-07-01 10:30:41,125,0.4443175,0,0.004286,0.5857561
2025-07-01 10:30:42,126,0.4442857,0,0.0057143,0.5864286
2025-07-01 10:30:43,127,0.4442857,0,0.0057143,0.5864286
2025-07-01 10:30:44,128,0.4442857,0,0.0042857,0.5857143
2025-07-01 10:30:45,129,0.4436031,0,0.004286,0.5857561
2025-07-01 10:30:46,130,0.4443175,0,0.0050004,0.5871848
2025-07-01 10:30:47,131,0.4443175,0,0.0050004,0.5857561
2025-07-01 10:30:48,132,0.4435714,0,0.0057143,0.5864286
2025-07-01 10:30:49,133,0.4442857,0,0.0057143,0.5864286
2025-07-01 10:30:50,134,0.4435714,0,0.005,0.5871429
2025-07-01 10:30:51,135,0.445,0,0.0057143,0.5871429
2025-07-01 10:30:52,136,0.445,0,0.0064286,0.5864286
2025-07-01 10:30:53,137,0.4443175,0,0.006429,0.5871848
2025-07-01 10:30:54,138,0.4442857,0,0.0057143,0.5871429
2025-07-01 10:30:55,139,0.4435714,0,0.0057143,0.5864286
2025-07-01 10:30:56,140,0.444254,0,0.0049996,0.5863867
2025-07-01 10:30:57,141,0.4435714,0,0.005,0.5864286
2025-07-01 10:30:58,142,0.4435714,0,0.0057143,0.5871429
2025-07-01 10:30:59,143,0.4442857,0,0.005,0.5864286
2025-07-01 10:31:00,144,0.4442857,0,0.005,0.5864286
2025-07-01 10:31:01,145,0.4435714,0,0.0057143,0.5864286
2025-07-01 10:31:02,146,0.4442857,0,0.005,0.5871429
2025-07-01 10:31:03,147,0.4442857,0,0.0057143,0.5864286
2025-07-01 10:31:04,148,0.4442857,0,0.0057143,0.5864286
2025-07-01 10:31:05,149,0.4435714,0,0.005,0.5864286
2025-07-01 10:31:06,150,0.4435714,0,0.0042857,0.5871429
2025-07-01 10:31:07,151,0.444254,0,0.0049996,0.5871009
2025-07-01 10:31:08,152,0.445,0,0.005,0.5871429
2025-07-01 10:31:09,153,0.4449682,0,0.0042854,0.5871009
2025-07-01 10:31:10,154,0.4443175,0,0.0035717,0.5871848
2025-07-01 10:31:11,155,0.445,0,0.0035714,0.5871429
2025-07-01 10:31:12,156,0.445,0,0.0035714,0.5864286
2025-07-01 10:31:13,157,0.4442857,0,0.0042857,0.5871429
2025-07-01 10:31:14,158,0.445,0,0.0035714,0.5871429
2025-07-01 10:31:15,159,0.445,0,0.0028571,0.5871429
2025-07-01 10:31:16,160,0.4449682,0,0.0035712,0.5863867
2025-07-01 10:31:17,161,0.444254,0,0.0028569,0.5871009
2025-07-01 10:31:18,162,0.445,0,0.0035714,0.5864286
2025-07-01 10:31:19,163,0.4442857,0,0.0042857,0.5864286
2025-07-01 10:31:20,164,0.4442857,0,0.0057143,0.5857143
2025-07-01 10:31:21,165,0.4443175,0,0.0050004,0.5857561
2025-07-01 10:31:22,166,0.444254,0,0.0049996,0.5863867
2025-07-01 10:31:23,167,0.4442857,0,0.005,0.5864286
2025-07-01 10:31:24,168,0.4449682,0,0.0049996,0.5871009
2025-07-01 10:31:25,169,0.4442857,0,0.0064286,0.5871429
2025-07-01 10:31:26,170,0.445,0,0.0057143,0.5871429
2025-07-01 10:31:27,171,0.4449682,0,0.0057139,0.5871009
2025-07-01 10:31:28,172,0.4435714,0,0.0057143,0.5864286
2025-07-01 10:31:29,173,0.4435714,0,0.0057143,0.5871429
2025-07-01 10:31:30,174,0.4443175,0,0.0050004,0.5871848
2025-07-01 10:31:31,175,0.445,0,0.0057143,0.5864286
2025-07-01 10:31:32,176,0.4442857,0,0.005,0.5871429
2025-07-01 10:31:33,177,0.445,0,0.0057143,0.5871429
2025-07-01 10:31:34,178,0.445,0,0.0042857,0.5878571
2025-07-01 10:31:35,179,0.4442857,0,0.005,0.5871429
2025-07-01 10:31:36,180,0.4442857,0,0.005,0.5871429
2025-07-01 10:31:37,181,0.4443175,0,0.0050004,0.5878991
2025-07-01 10:31:38,182,0.4435714,0,0.0057143,0.5871429
2025-07-01 10:31:39,183,0.4435714,0,0.005,0.5871429
2025-07-01 10:31:40,184,0.4435714,0,0.005,0.5871429
2025-07-01 10:31:41,185,0.4442857,0,0.0042857,0.5871429
2025-07-01 10:31:42,186,0.4442857,0,0.005,0.5878571
2025-07-01 10:31:43,187,0.4442857,0,0.0057143,0.5871429
2025-07-01 10:31:44,188,0.4442857,0,0.0064286,0.5871429
2025-07-01 10:31:45,189,0.4436031,0,0.0057147,0.5871848
2025-07-01 10:31:46,190,0.4435714,0,0.0057143,0.5871429
2025-07-01 10:31:47,191,0.4428571,0,0.0042857,0.5871429
2025-07-01 10:31:48,192,0.4435714,0,0.005,0.5864286
2025-07-01 10:31:49,193,0.4442857,0,0.005,0.5878571
2025-07-01 10:31:50,194,0.4443175,0,0.0050004,0.5871848
2025-07-01 10:31:51,195,0.4435714,0,0.0057143,0.5871429
2025-07-01 10:31:52,196,0.4443175,0,0.0050004,0.5864705
2025-07-01 10:31:53,197,0.4442857,0,0.005,0.5871429
2025-07-01 10:31:54,198,0.4442857,0,0.005,0.5871429
2025-07-01 10:31:55,199,0.4443175,0,0.0050004,0.5864705
2025-07-01 10:31:56,200,0.444254,0,0.0042854,0.5871009
2025-07-01 10:31:57,201,0.4442857,0,0.0042857,0.5871429
2025-07-01 10:31:58,202,0.4442857,0,0.0042857,0.5864286
2025-07-01 10:31:59,203,0.4442857,0,0.0042857,0.5871429
2025-07-01 10:32:00,204,0.445,0,0.0042857,0.5864286
2025-07-01 10:32:01,205,0.4457143,0,0.0042857,0.5864286
2025-07-01 10:32:02,206,0.4442857,0,0.0042857,0.5871429
2025-07-01 10:32:03,207,0.444254,0,0.0035712,0.5863867
2025-07-01 10:32:04,208,0.4442857,0,0.0057143,0.5864286
2025-07-01 10:32:05,209,0.445,0,0.005,0.5857143
2025-07-01 10:32:06,210,0.4449682,0,0.0049996,0.5863867
2025-07-01 10:32:07,211,0.4456825,0,0.0042854,0.5856725
2025-07-01 10:32:08,212,0.4442857,0,0.0057143,0.5864286
2025-07-01 10:32:09,213,0.4442857,0,0.0064286,0.5864286
2025-07-01 10:32:10,214,0.4443175,0,0.006429,0.5857561
2025-07-01 10:32:11,215,0.445,0,0.0064286,0.5857143
2025-07-01 10:32:12,216,0.4442857,0,0.0057143,0.5871429
2025-07-01 10:32:13,217,0.4442857,0,0.0064286,0.5864286
2025-07-01 10:32:14,218,0.4442857,0,0.0064286,0.5871429
2025-07-01 10:32:15,219,0.4442857,0,0.0064286,0.5871429
2025-07-01 10:32:16,220,0.445,0,0.0057143,0.5864286
2025-07-01 10:32:17,221,0.4443175,0,0.0057147,0.5864705
2025-07-01 10:32:18,222,0.444254,0,0.0035712,0.5871009
2025-07-01 10:32:19,223,0.4442857,0,0.0042857,0.5871429
2025-07-01 10:32:20,224,0.4436031,0,0.004286,0.5871848
2025-07-01 10:32:21,225,0.4436031,0,0.0050004,0.5871848
2025-07-01 10:32:22,226,0.4442857,0,0.0035714,0.5864286
2025-07-01 10:32:23,227,0.444254,0,0.0028569,0.5863867
2025-07-01 10:32:24,228,0.445,0,0.0035714,0.5864286
2025-07-01 10:32:25,229,0.4442857,0,0.0035714,0.5878571
2025-07-01 10:32:26,230,0.4442857,0,0.0035714,0.5864286
2025-07-01 10:32:27,231,0.445,0,0.0028571,0.5871429
2025-07-01 10:32:28,232,0.4442857,0,0.0042857,0.5864286
2025-07-01 10:32:29,233,0.4435397,0,0.0042854,0.5863867
2025-07-01 10:32:30,234,0.4442857,0,0.0042857,0.5864286
2025-07-01 10:32:31,235,0.444254,0,0.0042854,0.5863867
2025-07-01 10:32:32,236,0.4435714,0,0.0042857,0.5864286
2025-07-01 10:32:33,237,0.4435714,0,0.0042857,0.5864286
2025-07-01 10:32:34,238,0.4442857,0,0.005,0.5871429
2025-07-01 10:32:35,239,0.4442857,0,0.0042857,0.5864286
2025-07-01 10:32:36,240,0.4442857,0,0.005,0.5871429
2025-07-01 10:32:37,241,0.4436031,0,0.006429,0.5878991
2025-07-01 10:32:38,242,0.4435714,0,0.0057143,0.5878571
2025-07-01 10:32:39,243,0.4442857,0,0.0057143,0.5864286
2025-07-01 10:32:40,244,0.4442857,0,0.0057143,0.5864286
2025-07-01 10:32:41,245,0.4435397,0,0.0064281,0.5863867
2025-07-01 10:32:42,246,0.4442857,0,0.0057143,0.5871429
2025-07-01 10:32:43,247,0.4443175,0,0.006429,0.5871848
2025-07-01 10:32:44,248,0.4442857,0,0.0064286,0.5878571
2025-07-01 10:32:45,249,0.4443175,0,0.0071434,0.5871848
2025-07-01 10:32:46,250,0.4442857,0,0.0078571,0.5871429
2025-07-01 10:32:47,251,0.445,0,0.0078571,0.5871429
2025-07-01 10:32:48,252,0.445,0,0.0071429,0.5857143
2025-07-01 10:32:49,253,0.4442857,0,0.0071429,0.5864286
2025-07-01 10:32:50,254,0.444254,0,0.0064281,0.5863867
2025-07-01 10:32:51,255,0.4449682,0,0.0049996,0.5863867
2025-07-01 10:32:52,256,0.445,0,0.0064286,0.5857143
2025-07-01 10:32:53,257,0.444254,0,0.0057139,0.5863867
2025-07-01 10:32:54,258,0.444254,0,0.0057139,0.5871009
2025-07-01 10:32:55,259,0.4450318,0,0.0050004,0.5864705
2025-07-01 10:32:56,260,0.4442857,0,0.0042857,0.5864286
2025-07-01 10:32:57,261,0.4442857,0,0.0035714,0.5857143
2025-07-01 10:32:58,262,0.4442857,0,0.005,0.5857143
