frequency,num_pairs,continuous/proportionalResident_mean,continuous/proportionalResident_median,continuous/proportionalResident_std,continuous/proportionalResident_mad,continuous/proportionalSwapped_mean,continuous/proportionalSwapped_median,continuous/proportionalSwapped_std,continuous/proportionalSwapped_mad,continuous/resident_mean,continuous/resident_median,continuous/resident_std,continuous/resident_mad,continuous/swapped_mean,continuous/swapped_median,continuous/swapped_std,continuous/swapped_mad,continuous/virtual_mean,continuous/virtual_median,continuous/virtual_std,continuous/virtual_mad,datamgmt/proportionalResident_mean,datamgmt/proportionalResident_median,datamgmt/proportionalResident_std,datamgmt/proportionalResident_mad,datamgmt/proportionalSwapped_mean,datamgmt/proportionalSwapped_median,datamgmt/proportionalSwapped_std,datamgmt/proportionalSwapped_mad,datamgmt/resident_mean,datamgmt/resident_median,datamgmt/resident_std,datamgmt/resident_mad,datamgmt/swapped_mean,datamgmt/swapped_median,datamgmt/swapped_std,datamgmt/swapped_mad,datamgmt/virtual_mean,datamgmt/virtual_median,datamgmt/virtual_std,datamgmt/virtual_mad,ros2listener/proportionalResident_mean,ros2listener/proportionalResident_median,ros2listener/proportionalResident_std,ros2listener/proportionalResident_mad,ros2listener/proportionalSwapped_mean,ros2listener/proportionalSwapped_median,ros2listener/proportionalSwapped_std,ros2listener/proportionalSwapped_mad,ros2listener/resident_mean,ros2listener/resident_median,ros2listener/resident_std,ros2listener/resident_mad,ros2listener/swapped_mean,ros2listener/swapped_median,ros2listener/swapped_std,ros2listener/swapped_mad,ros2listener/virtual_mean,ros2listener/virtual_median,ros2listener/virtual_std,ros2listener/virtual_mad,ros2talker/proportionalResident_mean,ros2talker/proportionalResident_median,ros2talker/proportionalResident_std,ros2talker/proportionalResident_mad,ros2talker/proportionalSwapped_mean,ros2talker/proportionalSwapped_median,ros2talker/proportionalSwapped_std,ros2talker/proportionalSwapped_mad,ros2talker/resident_mean,ros2talker/resident_median,ros2talker/resident_std,ros2talker/resident_mad,ros2talker/swapped_mean,ros2talker/swapped_median,ros2talker/swapped_std,ros2talker/swapped_mad,ros2talker/virtual_mean,ros2talker/virtual_median,ros2talker/virtual_std,ros2talker/virtual_mad,structural/proportionalResident_mean,structural/proportionalResident_median,structural/proportionalResident_std,structural/proportionalResident_mad,structural/proportionalSwapped_mean,structural/proportionalSwapped_median,structural/proportionalSwapped_std,structural/proportionalSwapped_mad,structural/resident_mean,structural/resident_median,structural/resident_std,structural/resident_mad,structural/swapped_mean,structural/swapped_median,structural/swapped_std,structural/swapped_mad,structural/virtual_mean,structural/virtual_median,structural/virtual_std,structural/virtual_mad,influxdb/memusage_mean,influxdb/memusage_median,influxdb/memusage_std,influxdb/memusage_mad,neo4j/memusage_mean,neo4j/memusage_median,neo4j/memusage_std,neo4j/memusage_mad,influxdb/memrss_mean,influxdb/memrss_median,influxdb/memrss_std,influxdb/memrss_mad,neo4j/memrss_mean,neo4j/memrss_median,neo4j/memrss_std,neo4j/memrss_mad,stream/proportionalResident_mean,stream/proportionalResident_median,stream/proportionalResident_std,stream/proportionalResident_mad,stream/proportionalSwapped_mean,stream/proportionalSwapped_median,stream/proportionalSwapped_std,stream/proportionalSwapped_mad,stream/resident_mean,stream/resident_median,stream/resident_std,stream/resident_mad,stream/swapped_mean,stream/swapped_median,stream/swapped_std,stream/swapped_mad,stream/virtual_mean,stream/virtual_median,stream/virtual_std,stream/virtual_mad,ros2/proportionalResident_mean,ros2/proportionalResident_median,ros2/proportionalResident_std,ros2/proportionalResident_mad,ros2/proportionalSwapped_mean,ros2/proportionalSwapped_median,ros2/proportionalSwapped_std,ros2/proportionalSwapped_mad,ros2/resident_mean,ros2/resident_median,ros2/resident_std,ros2/resident_mad,ros2/swapped_mean,ros2/swapped_median,ros2/swapped_std,ros2/swapped_mad,ros2/virtual_mean,ros2/virtual_median,ros2/virtual_std,ros2/virtual_mad,db/memrss_mean,db/memrss_median,db/memrss_std,db/memrss_mad,db/memusage_mean,db/memusage_median,db/memusage_std,db/memusage_mad
20,20,8936431.213114753,8972288.0,106775.67245228268,40960.0,0.0,0.0,0.0,0.0,20032998.81967213,20037632.0,258496.73451177342,192512.0,0.0,0.0,0.0,0.0,441794560.0,441794560.0,0.0,0.0,4944845.639344262,4944896.0,223.27188454041746,0.0,0.0,0.0,0.0,0.0,13500416.0,13500416.0,0.0,0.0,0.0,0.0,0.0,0.0,353468416.0,353468416.0,0.0,0.0,344135394.6229508,344134656.0,955.6933637231563,0.0,0.0,0.0,0.0,0.0,2186813440.0,2186813440.0,0.0,0.0,0.0,0.0,0.0,0.0,18886033408.0,18886033408.0,0.0,0.0,340997707.5409836,340998144.0,4203.22175469314,4096.0,0.0,0.0,0.0,0.0,2173378560.0,2173378560.0,0.0,0.0,0.0,0.0,0.0,0.0,18981363712.0,18981363712.0,0.0,0.0,8877811.409836065,8927232.0,289426.0659717998,196608.0,0.0,0.0,0.0,0.0,18560184.655737706,18599936.0,366326.3458496574,262144.0,0.0,0.0,0.0,0.0,442183680.0,442183680.0,0.0,0.0,211887960.13114753,212525056.0,2138945.498272264,929792.0,1099841401.7049181,1099821056.0,142104.18038318976,98304.0,90013091.67213115,90664960.0,1653166.579868715,585728.0,669179971.1475409,669171712.0,128461.45217117805,94208.0,22759088.262295082,22844416.0,396425.01030862285,237568.0,0.0,0.0,0.0,0.0,52093599.475409836,52137984.0,624823.0803614308,454656.0,0.0,0.0,0.0,0.0,1237446656.0,1237446656.0,0.0,0.0,685133102.1639345,685132800.0,5158.915118416296,4096.0,0.0,0.0,0.0,0.0,4360192000.0,4360192000.0,0.0,0.0,0.0,0.0,0.0,0.0,37867397120.0,37867397120.0,0.0,0.0,759193062.8196721,759836672.0,1781628.032039893,679936.0,1311729361.8360658,1312346112.0,2281049.6786554535,1028096.0
20,30,9018451.93442623,9072640.0,105957.41472746947,8192.0,0.0,0.0,0.0,0.0,20381696.0,20402176.0,164755.62814949095,126976.0,0.0,0.0,0.0,0.0,441794560.0,441794560.0,0.0,0.0,4877882.75409836,4879360.0,6936.35506745855,4096.0,0.0,0.0,0.0,0.0,13500416.0,13500416.0,0.0,0.0,0.0,0.0,0.0,0.0,353468416.0,353468416.0,0.0,0.0,570334913.0491803,570335232.0,577.4786121935459,0.0,0.0,0.0,0.0,0.0,3414298624.0,3414298624.0,0.0,0.0,0.0,0.0,0.0,0.0,30456655872.0,30456655872.0,0.0,0.0,563574666.4918033,563574784.0,991.0140702491032,1024.0,0.0,0.0,0.0,0.0,3393015808.0,3393015808.0,0.0,0.0,0.0,0.0,0.0,0.0,27178061824.0,27178061824.0,0.0,0.0,8916186.229508197,9031680.0,252571.70623543675,131072.0,0.0,0.0,0.0,0.0,18733156.721311476,18862080.0,274669.9198669882,131072.0,0.0,0.0,0.0,0.0,442183680.0,442183680.0,0.0,0.0,218703301.24590164,219107328.0,1904618.1299925423,1093632.0,1201128498.3606558,1201070080.0,91433.20909568048,12288.0,92164901.77049181,92581888.0,1219997.5295206737,581632.0,766590976.0,766558208.0,52401.05932771461,0.0,22812520.918032788,22983680.0,365465.47603036475,143360.0,0.0,0.0,0.0,0.0,52615268.72131148,52764672.0,439425.5480164791,258048.0,0.0,0.0,0.0,0.0,1237446656.0,1237446656.0,0.0,0.0,1133909579.5409837,1133910016.0,1568.492682442649,1024.0,0.0,0.0,0.0,0.0,6807314432.0,6807314432.0,0.0,0.0,0.0,0.0,0.0,0.0,57634717696.0,57634717696.0,0.0,0.0,858755877.7704918,859140096.0,1272398.5888483883,581632.0,1419831799.6065574,1420177408.0,1996051.3390882227,1105920.0
20,40,9559259.42857143,9548800.0,228426.39500968813,131072.0,0.0,0.0,0.0,0.0,20668123.42857143,20711424.0,260643.1007209149,149504.0,0.0,0.0,0.0,0.0,442683538.28571427,442818560.0,350808.5707860272,0.0,4995291.428571428,4992000.0,13552.176609959466,10240.0,0.0,0.0,0.0,0.0,13631488.0,13631488.0,0.0,0.0,0.0,0.0,0.0,0.0,353468416.0,353468416.0,0.0,0.0,859675830.8571428,859675648.0,1016.6594035650005,1024.0,0.0,0.0,0.0,0.0,4775919616.0,4775919616.0,0.0,0.0,0.0,0.0,0.0,0.0,40118349824.0,40118349824.0,0.0,0.0,829877266.2857143,829876224.0,2564.583947928791,1536.0,0.0,0.0,0.0,0.0,4632281088.0,4632281088.0,0.0,0.0,0.0,0.0,0.0,0.0,35786174464.0,35786174464.0,0.0,0.0,9046454.857142856,9162752.0,194540.28892633747,0.0,0.0,0.0,0.0,0.0,18838089.14285714,18925568.0,239189.85802970437,145408.0,0.0,0.0,0.0,0.0,442183680.0,442183680.0,0.0,0.0,223319790.93333334,222928896.0,3035789.86798957,2236416.0,1304662152.5333333,1304559616.0,197143.8092481305,0.0,89865147.73333333,89481216.0,2109574.4440903836,1382400.0,864762129.0666667,864702464.0,127170.38694600045,0.0,23601005.714285716,23703552.0,436518.86054598505,141312.0,0.0,0.0,0.0,0.0,53137700.571428575,53268480.0,499832.95875061926,294912.0,0.0,0.0,0.0,0.0,1238335634.2857141,1238470656.0,350808.5707860272,0.0,1689553097.142857,1689551872.0,3581.2433514937916,2560.0,0.0,0.0,0.0,0.0,9408200704.0,9408200704.0,0.0,0.0,0.0,0.0,0.0,0.0,75904524288.0,75904524288.0,0.0,0.0,954627276.8000001,954183680.0,2236744.831036384,1382400.0,1527981943.4666667,1527488512.0,3232933.6772377,2236416.0
30,0,8316330.666666667,8308736.0,106186.86466481921,90112.0,0.0,0.0,0.0,0.0,17527603.2,17580032.0,218127.26127876877,196608.0,0.0,0.0,0.0,0.0,441794560.0,441794560.0,0.0,0.0,5802120.533333333,5801472.0,1990.4966714039128,1536.0,0.0,0.0,0.0,0.0,13369344.0,13369344.0,0.0,0.0,0.0,0.0,0.0,0.0,219250688.0,219250688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9600904.533333333,9648128.0,176434.4985758475,4096.0,0.0,0.0,0.0,0.0,18384486.4,18448384.0,190727.81408631091,0.0,0.0,0.0,0.0,0.0,442183680.0,442183680.0,0.0,0.0,200194935.46666667,201170944.0,1868385.1991740696,417792.0,950273228.8,950276096.0,118874.45579790244,61440.0,82088482.13333334,83077120.0,1852380.7885820288,387072.0,522546858.6666667,522549248.0,41259.45226789042,38912.0,23719355.733333334,23758336.0,284611.8599120706,95744.0,0.0,0.0,0.0,0.0,49281433.599999994,49397760.0,408855.0753650797,196608.0,0.0,0.0,0.0,0.0,1103228928.0,1103228928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604635340.8000001,605626368.0,1893640.2408499192,425984.0,1150468164.2666667,1151447040.0,1987259.654971972,479232.0
30,10,9129096.533333333,9160704.0,108002.2344513779,36864.0,0.0,0.0,0.0,0.0,20253013.333333332,20193280.0,249074.9477770181,184320.0,0.0,0.0,0.0,0.0,441794560.0,441794560.0,0.0,0.0,5011165.866666666,5011456.0,465.3256729656166,0.0,0.0,0.0,0.0,0.0,13500416.0,13500416.0,0.0,0.0,0.0,0.0,0.0,0.0,353468416.0,353468416.0,0.0,0.0,177687159.46666667,177686528.0,2660.207354392056,2048.0,0.0,0.0,0.0,0.0,1089298432.0,1089298432.0,0.0,0.0,0.0,0.0,0.0,0.0,9458245632.0,9458245632.0,0.0,0.0,174542694.4,174541824.0,1262.260807346371,0.0,0.0,0.0,0.0,0.0,1079918592.0,1079918592.0,0.0,0.0,0.0,0.0,0.0,0.0,9706520576.0,9706520576.0,0.0,0.0,9081907.2,9233408.0,256472.5771796659,1024.0,0.0,0.0,0.0,0.0,18732100.266666666,18878464.0,242636.75919518308,0.0,0.0,0.0,0.0,0.0,442183680.0,442183680.0,0.0,0.0,203651413.33333334,203980800.0,1585490.2550966572,944128.0,1081130666.6666667,1081184256.0,215363.62368657437,126976.0,84336571.73333333,84688896.0,1344291.5280976747,622592.0,652434636.8,652484608.0,199238.34156741918,143360.0,23222169.599999998,23405568.0,364940.1373040094,37888.0,0.0,0.0,0.0,0.0,52485529.599999994,52572160.0,491711.7069722012,184320.0,0.0,0.0,0.0,0.0,1237446656.0,1237446656.0,0.0,0.0,352229853.8666667,352228352.0,3922.4681617384267,2048.0,0.0,0.0,0.0,0.0,2169217024.0,2169217024.0,0.0,0.0,0.0,0.0,0.0,0.0,19164766208.0,19164766208.0,0.0,0.0,736771208.5333333,737173504.0,1543529.869665094,765952.0,1284782080.0,1285165056.0,1800853.8787832316,1071104.0
30,20,9138961.066666666,9196032.0,116061.94802190573,19968.0,0.0,0.0,0.0,0.0,20566630.4,20570112.0,207367.61290063712,135168.0,0.0,0.0,0.0,0.0,441794560.0,441794560.0,0.0,0.0,4938752.0,4938752.0,0.0,0.0,0.0,0.0,0.0,0.0,13500416.0,13500416.0,0.0,0.0,0.0,0.0,0.0,0.0,353468416.0,353468416.0,0.0,0.0,344838297.6,344839168.0,2420.474384096596,1024.0,0.0,0.0,0.0,0.0,2188546048.0,2188546048.0,0.0,0.0,0.0,0.0,0.0,0.0,19087368192.0,19087368192.0,0.0,0.0,341040844.8,341042176.0,4603.851993674539,2048.0,0.0,0.0,0.0,0.0,2174521344.0,2174521344.0,0.0,0.0,0.0,0.0,0.0,0.0,19115708416.0,19115708416.0,0.0,0.0,8945459.2,9104384.0,244828.88381367677,32768.0,0.0,0.0,0.0,0.0,18570171.733333334,18685952.0,230323.4952053062,65536.0,0.0,0.0,0.0,0.0,442183680.0,442183680.0,0.0,0.0,210093329.06666666,210350080.0,1908446.4381317666,1634304.0,1101075797.3333333,1101082624.0,149034.01710139375,118784.0,87871419.73333333,88133632.0,1397143.930383087,1273856.0,670102050.1333333,670097408.0,131532.13696208404,102400.0,23023172.266666666,23239168.0,360890.8318355825,52736.0,0.0,0.0,0.0,0.0,52637218.13333333,52756480.0,437691.1081059433,200704.0,0.0,0.0,0.0,0.0,1237446656.0,1237446656.0,0.0,0.0,685879142.4000001,685881344.0,7024.3263777711345,3072.0,0.0,0.0,0.0,0.0,4363067392.0,4363067392.0,0.0,0.0,0.0,0.0,0.0,0.0,38203076608.0,38203076608.0,0.0,0.0,757973469.8666667,758231040.0,1528676.067345171,1376256.0,1311169126.3999999,1311432704.0,2057480.4552331604,1753088.0
30,30,9033932.8,9088000.0,106708.86470709903,24576.0,0.0,0.0,0.0,0.0,20224614.4,20193280.0,193829.9735582709,135168.0,0.0,0.0,0.0,0.0,441794560.0,441794560.0,0.0,0.0,4865024.0,4865024.0,0.0,0.0,0.0,0.0,0.0,0.0,13500416.0,13500416.0,0.0,0.0,0.0,0.0,0.0,0.0,353468416.0,353468416.0,0.0,0.0,571885004.8,571884544.0,1428.6947557420185,1024.0,0.0,0.0,0.0,0.0,3418509312.0,3418509312.0,0.0,0.0,0.0,0.0,0.0,0.0,30188261376.0,30188261376.0,0.0,0.0,563614259.2,563613696.0,1465.538656106475,1024.0,0.0,0.0,0.0,0.0,3393855488.0,3393855488.0,0.0,0.0,0.0,0.0,0.0,0.0,27178061824.0,27178061824.0,0.0,0.0,8975633.066666666,9151488.0,244047.21053676307,4096.0,0.0,0.0,0.0,0.0,18595157.333333332,18853888.0,395701.7326186209,0.0,0.0,0.0,0.0,0.0,442183680.0,442183680.0,0.0,0.0,216486980.26666668,216627200.0,2786721.0748053226,2359296.0,1203264921.6,1203232768.0,76494.78533488742,0.0,89409672.53333333,89559040.0,2067011.5403572086,1503232.0,768312934.4,768303104.0,23598.513244751495,0.0,22874589.866666667,23104512.0,350756.0752438621,28672.0,0.0,0.0,0.0,0.0,52320187.733333334,52547584.0,589531.7061768918,135168.0,0.0,0.0,0.0,0.0,1237446656.0,1237446656.0,0.0,0.0,1135499264.0,1135498240.0,2894.2334118484932,2048.0,0.0,0.0,0.0,0.0,6812364800.0,6812364800.0,0.0,0.0,0.0,0.0,0.0,0.0,57366323200.0,57366323200.0,0.0,0.0,857722606.9333333,857862144.0,2090610.0536019602,1503232.0,1419751901.8666666,1419859968.0,2863215.86014021,2359296.0
30,40,9050561.122807018,9071616.0,61690.31448755903,16384.0,0.0,0.0,0.0,0.0,20306171.50877193,20271104.0,229445.2369546663,176128.0,0.0,0.0,0.0,0.0,441794560.0,441794560.0,0.0,0.0,5058560.0,5058560.0,6568.212281239742,8192.0,0.0,0.0,0.0,0.0,13369344.0,13369344.0,0.0,0.0,0.0,0.0,0.0,0.0,353468416.0,353468416.0,0.0,0.0,859789329.9649123,859789312.0,1136.5152560869105,1024.0,0.0,0.0,0.0,0.0,4776271872.0,4776271872.0,0.0,0.0,0.0,0.0,0.0,0.0,41149964288.0,41149964288.0,0.0,0.0,849380477.754386,849380352.0,909.1254879730332,0.0,0.0,0.0,0.0,0.0,4745736192.0,4745736192.0,0.0,0.0,0.0,0.0,0.0,0.0,37248892928.0,37248892928.0,0.0,0.0,9140224.0,9299968.0,226122.89068431035,0.0,0.0,0.0,0.0,0.0,19011260.63157895,19116032.0,264668.9229096711,131072.0,0.0,0.0,0.0,0.0,442183680.0,442183680.0,0.0,0.0,225909911.0819672,226082816.0,3440896.4061212027,3088384.0,1305128624.262295,1305128960.0,87237.09187837892,32768.0,91681775.21311475,91856896.0,2463855.1258369414,2199552.0,864689638.8196721,864710656.0,39503.75876356924,57344.0,23249345.12280702,23430144.0,294381.4174531091,24576.0,0.0,0.0,0.0,0.0,52686776.14035088,52756480.0,494114.1598643374,307200.0,0.0,0.0,0.0,0.0,1237446656.0,1237446656.0,0.0,0.0,1709169807.7192984,1709169664.0,2045.6407440599437,1024.0,0.0,0.0,0.0,0.0,9522008064.0,9522008064.0,0.0,0.0,0.0,0.0,0.0,0.0,78398857216.0,78398857216.0,0.0,0.0,956371414.0327868,956567552.0,2503358.884600511,2256896.0,1531038535.3442621,1531211776.0,3528133.4979995815,3121152.0
40,0,8236703.4754098365,8240128.0,107160.3296137158,102400.0,0.0,0.0,0.0,0.0,16830732.590163935,16764928.0,177188.2902403897,122880.0,0.0,0.0,0.0,0.0,441794560.0,441794560.0,0.0,0.0,5721608.393442623,5722112.0,1514.4927784430945,1024.0,0.0,0.0,0.0,0.0,13369344.0,13369344.0,0.0,0.0,0.0,0.0,0.0,0.0,219250688.0,219250688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9569901.114754098,9653248.0,190569.33264598637,20480.0,0.0,0.0,0.0,0.0,18427366.81967213,18624512.0,339508.3083435764,0.0,0.0,0.0,0.0,0.0,442183680.0,442183680.0,0.0,0.0,199979746.62295082,200937472.0,1990314.0063420995,184320.0,950847857.3114754,950804480.0,111064.7527567501,4096.0,81848353.5737705,82833408.0,1988731.1887558566,159744.0,523121915.8032787,523116544.0,24797.336270131695,0.0,23528212.983606555,23615488.0,299244.15503814525,123904.0,0.0,0.0,0.0,0.0,48627443.40983607,48758784.0,516696.5985839661,122880.0,0.0,0.0,0.0,0.0,1103228928.0,1103228928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604970269.3770492,605949952.0,2013528.5250259882,159744.0,1150827603.9344263,1151741952.0,2101378.7590988497,188416.0
40,10,9185280.0,9238528.0,161390.9984459785,96256.0,0.0,0.0,0.0,0.0,20109380.266666666,20070400.0,282412.62296066177,192512.0,0.0,0.0,0.0,0.0,441794560.0,441794560.0,0.0,0.0,4988296.533333333,4987904.0,502.0686517533695,0.0,0.0,0.0,0.0,0.0,13369344.0,13369344.0,0.0,0.0,0.0,0.0,0.0,0.0,353468416.0,353468416.0,0.0,0.0,177538406.4,177538048.0,1370.2780517044891,1024.0,0.0,0.0,0.0,0.0,1089114112.0,1089114112.0,0.0,0.0,0.0,0.0,0.0,0.0,9458241536.0,9458241536.0,0.0,0.0,174834858.66666666,174834688.0,2049.44581733504,1024.0,0.0,0.0,0.0,0.0,1080438784.0,1080438784.0,0.0,0.0,0.0,0.0,0.0,0.0,9840738304.0,9840738304.0,0.0,0.0,9031953.066666666,9168896.0,250204.9993445623,0.0,0.0,0.0,0.0,0.0,18472072.533333335,18464768.0,379514.20223046455,290816.0,0.0,0.0,0.0,0.0,442183680.0,442183680.0,0.0,0.0,204858709.33333334,205557760.0,2573857.146210568,1642496.0,1086554112.0,1086558208.0,45128.52098888316,36864.0,85382963.2,86083584.0,2292014.001239904,1505280.0,657734246.4,657731584.0,42891.806237065444,32768.0,23205529.6,23395328.0,412098.06644229416,96256.0,0.0,0.0,0.0,0.0,51950796.8,51904512.0,661926.8251911263,483328.0,0.0,0.0,0.0,0.0,1237446656.0,1237446656.0,0.0,0.0,352373265.06666666,352372736.0,3419.723869039529,2048.0,0.0,0.0,0.0,0.0,2169552896.0,2169552896.0,0.0,0.0,0.0,0.0,0.0,0.0,19298979840.0,19298979840.0,0.0,0.0,743117209.6,743815168.0,2334905.8074769694,1538048.0,1291412821.3333333,1292115968.0,2618985.667199451,1679360.0
40,20,9017139.2,9085952.0,120389.76170174684,28672.0,0.0,0.0,0.0,0.0,20141260.8,20101120.0,221502.9905667037,133120.0,0.0,0.0,0.0,0.0,441794560.0,441794560.0,0.0,0.0,4998144.0,4998144.0,0.0,0.0,0.0,0.0,0.0,0.0,13500416.0,13500416.0,0.0,0.0,0.0,0.0,0.0,0.0,353468416.0,353468416.0,0.0,0.0,343746901.3333333,343746560.0,615.7484261399175,0.0,0.0,0.0,0.0,0.0,2187866112.0,2187866112.0,0.0,0.0,0.0,0.0,0.0,0.0,19221557248.0,19221557248.0,0.0,0.0,340712226.1333333,340712448.0,1279.9710731194664,1024.0,0.0,0.0,0.0,0.0,2173079552.0,2173079552.0,0.0,0.0,0.0,0.0,0.0,0.0,19518365696.0,19518365696.0,0.0,0.0,8957064.533333333,8982528.0,199061.70261465746,134656.0,0.0,0.0,0.0,0.0,18542592.0,18571264.0,221469.22475908438,131072.0,0.0,0.0,0.0,0.0,442183680.0,442183680.0,0.0,0.0,210210201.6,210503680.0,1684541.3164956772,1214464.0,1102220765.8666666,1102233600.0,193485.8510820134,196608.0,87645388.8,87941120.0,1197914.6592444328,712704.0,670980232.5333333,670992384.0,194150.46834965065,196608.0,22972347.733333334,23066624.0,319451.4643164043,163328.0,0.0,0.0,0.0,0.0,52184268.8,52172800.0,442972.2153257881,264192.0,0.0,0.0,0.0,0.0,1237446656.0,1237446656.0,0.0,0.0,684459127.4666667,684459008.0,1895.7194992593838,1024.0,0.0,0.0,0.0,0.0,4360945664.0,4360945664.0,0.0,0.0,0.0,0.0,0.0,0.0,38739922944.0,38739922944.0,0.0,0.0,758625621.3333333,758933504.0,1392065.1275940835,909312.0,1312430967.4666665,1312737280.0,1878027.1675776907,1411072.0
40,30,9133619.2,9176064.0,89568.4661604306,8192.0,0.0,0.0,0.0,0.0,20370158.933333334,20338688.0,204004.93191494804,131072.0,0.0,0.0,0.0,0.0,441794560.0,441794560.0,0.0,0.0,4901546.666666667,4901888.0,1141.6281365925977,0.0,0.0,0.0,0.0,0.0,13631488.0,13631488.0,0.0,0.0,0.0,0.0,0.0,0.0,353468416.0,353468416.0,0.0,0.0,571255586.1333333,571255808.0,1223.170532433,1024.0,0.0,0.0,0.0,0.0,3417092096.0,3417092096.0,0.0,0.0,0.0,0.0,0.0,0.0,30322483200.0,30322483200.0,0.0,0.0,564713318.4,564712448.0,2704.8177682280248,3072.0,0.0,0.0,0.0,0.0,3396902912.0,3396902912.0,0.0,0.0,0.0,0.0,0.0,0.0,27446505472.0,27446505472.0,0.0,0.0,8990856.533333333,9085952.0,243652.15601013816,131072.0,0.0,0.0,0.0,0.0,18696055.466666665,18796544.0,248594.0432884312,131072.0,0.0,0.0,0.0,0.0,442183680.0,442183680.0,0.0,0.0,218949768.53333333,219607040.0,3120627.4028519904,1769472.0,1203771050.6666667,1203728384.0,82907.81605947301,0.0,91341004.8,92000256.0,2454094.775222533,1093632.0,768389393.0666667,768368640.0,30743.055453867102,0.0,23026022.4,23163904.0,334362.25030716136,139264.0,0.0,0.0,0.0,0.0,52697702.400000006,52766720.0,452598.97520337923,262144.0,0.0,0.0,0.0,0.0,1237446656.0,1237446656.0,0.0,0.0,1135968904.5333333,1135968256.0,3927.988300661025,4096.0,0.0,0.0,0.0,0.0,6813995008.0,6813995008.0,0.0,0.0,0.0,0.0,0.0,0.0,57768988672.0,57768988672.0,0.0,0.0,859730397.8666667,860368896.0,2484837.8306764,1093632.0,1422720819.2,1423335424.0,3203535.2189114634,1769472.0
40,40,9127145.54385965,9148416.0,61109.669722343744,16384.0,0.0,0.0,0.0,0.0,20524265.54385965,20463616.0,172994.85838396533,126976.0,0.0,0.0,0.0,0.0,441794560.0,441794560.0,0.0,0.0,4954112.0,4954112.0,0.0,0.0,0.0,0.0,0.0,0.0,13500416.0,13500416.0,0.0,0.0,0.0,0.0,0.0,0.0,353468416.0,353468416.0,0.0,0.0,860100248.7017543,860100608.0,2570.8841306119925,1024.0,0.0,0.0,0.0,0.0,4779032576.0,4779032576.0,0.0,0.0,0.0,0.0,0.0,0.0,41392271360.0,41392271360.0,0.0,0.0,827369651.6491228,827369472.0,1342.4447380382987,1024.0,0.0,0.0,0.0,0.0,4624220160.0,4624220160.0,0.0,0.0,0.0,0.0,0.0,0.0,35920396288.0,35920396288.0,0.0,0.0,9092060.07017544,9294848.0,265506.57414135855,0.0,0.0,0.0,0.0,0.0,18607265.684210528,18894848.0,363539.76809535857,0.0,0.0,0.0,0.0,0.0,442183680.0,442183680.0,0.0,0.0,225785173.33333334,225566720.0,4297300.987152682,4329472.0,1305679325.8666666,1305649152.0,73793.40927795164,0.0,90925806.93333334,90712064.0,3374647.8697429863,3622912.0,864662323.2,864649216.0,39286.00422749444,0.0,23173317.61403509,23397376.0,326616.2438637023,16384.0,0.0,0.0,0.0,0.0,52631947.22807017,52858880.0,536534.626479324,126976.0,0.0,0.0,0.0,0.0,1237446656.0,1237446656.0,0.0,0.0,1687469900.3508773,1687470080.0,3913.328868650291,2048.0,0.0,0.0,0.0,0.0,9403252736.0,9403252736.0,0.0,0.0,0.0,0.0,0.0,0.0,77312667648.0,77312667648.0,0.0,0.0,955588130.1333334,955361280.0,3413933.8739704806,3622912.0,1531464499.1999998,1531215872.0,4371094.396430633,4329472.0
